22497.8, 35102.2
21610.9, 35989.1
21282.2, 36317.8
21463.6, 36136.4
21906.3, 35693.7
21313.5, 36286.5
21888.1, 35711.9
21350.9, 36249.1
21878.8, 35721.2
22530.6, 35069.4
21315.8, 36284.2
22211.3, 35388.7
21324.3, 36275.7
21433.7, 36166.3
22314.1, 35285.9
21673.8, 35926.2
21848.1, 35751.9
21171.4, 36428.6
21189.5, 36410.5
21149.4, 36450.6
21958.2, 35641.8
21610.2, 35989.8
22268.8, 35331.2
21841, 35759
21988.4, 35611.6
21642.6, 35957.4
21911.9, 35688.1
22407.6, 35192.4
22037.6, 35562.4
21332.3, 36267.7
