INFO:root:Starting generation: 0
INFO:root:Starting generation: 1
INFO:root:partial fitness = 0.222483
INFO:root:partial fitness = 0.298738
INFO:root:partial fitness = 0.216961
INFO:root:partial fitness = 0.277650
INFO:root:partial fitness = 0.298738
INFO:root:partial fitness = 0.409150
INFO:root:partial fitness = 0.231017
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.325007
INFO:root:partial fitness = 0.231017
INFO:root:partial fitness = 0.231017
INFO:root:partial fitness = 0.298738
INFO:root:partial fitness = 0.298738
INFO:root:Starting generation: 12
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.277650
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.231017
INFO:root:partial fitness = 0.231947
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.231017
INFO:root:partial fitness = 0.298738
INFO:root:partial fitness = 0.298738
INFO:root:partial fitness = 0.298738
INFO:root:partial fitness = 0.298738
INFO:root:partial fitness = 0.239598
INFO:root:partial fitness = 0.231017
INFO:root:partial fitness = 0.222483
INFO:root:partial fitness = 0.275679
INFO:root:partial fitness = 0.298738
INFO:root:partial fitness = 0.298738
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.298738
INFO:root:Starting generation: 13
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.231017
INFO:root:partial fitness = 0.231947
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.231017
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.217188
INFO:root:partial fitness = 0.231017
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.198274
INFO:root:partial fitness = 0.231017
INFO:root:partial fitness = 0.179391
INFO:root:Starting generation: 14
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.179099
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.179099
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.228522
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.231017
INFO:root:partial fitness = 0.188802
INFO:root:Starting generation: 15
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.183263
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.131986
INFO:root:Starting generation: 16
INFO:root:partial fitness = 0.131263
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.131263
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.170908
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.179099
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.179391
INFO:root:partial fitness = 0.179391
INFO:root:Starting generation: 17
INFO:root:partial fitness = 0.131263
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.140304
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.179099
INFO:root:partial fitness = 0.179099
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.138288
INFO:root:partial fitness = 0.179099
INFO:root:partial fitness = 0.140304
INFO:root:partial fitness = 0.131263
INFO:root:Starting generation: 18
INFO:root:partial fitness = 0.129594
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.179099
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.131263
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.138288
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.138288
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.156074
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.179099
INFO:root:partial fitness = 0.131263
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.129594
INFO:root:Starting generation: 19
INFO:root:partial fitness = 0.123874
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.129545
INFO:root:partial fitness = 0.126978
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.129545
INFO:root:partial fitness = 0.131263
INFO:root:partial fitness = 0.129545
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.123874
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.129545
INFO:root:partial fitness = 0.138288
INFO:root:partial fitness = 0.129594
INFO:root:partial fitness = 0.124910
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.131986
INFO:root:Starting generation: 20
INFO:root:partial fitness = 0.123874
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.131263
INFO:root:partial fitness = 0.129594
INFO:root:partial fitness = 0.129594
INFO:root:partial fitness = 0.129594
INFO:root:partial fitness = 0.126978
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.131263
INFO:root:partial fitness = 0.129594
INFO:root:partial fitness = 0.127353
INFO:root:partial fitness = 0.123874
INFO:root:partial fitness = 0.123874
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.127353
INFO:root:partial fitness = 0.131986
INFO:root:partial fitness = 0.129545
INFO:root:partial fitness = 0.124910
INFO:root:Starting generation: 21
INFO:root:partial fitness = 0.112672
INFO:root:partial fitness = 0.123874
INFO:root:partial fitness = 0.123874
INFO:root:partial fitness = 0.123874
INFO:root:partial fitness = 0.131263
INFO:root:partial fitness = 0.126978
INFO:root:partial fitness = 0.126978
INFO:root:partial fitness = 0.123874
INFO:root:partial fitness = 0.123874
INFO:root:partial fitness = 0.123874
INFO:root:Starting generation: 22
INFO:root:partial fitness = 0.112431
INFO:root:partial fitness = 0.123874
INFO:root:partial fitness = 0.129545
INFO:root:partial fitness = 0.127353
INFO:root:partial fitness = 0.127353
INFO:root:partial fitness = 0.129545
INFO:root:partial fitness = 0.112672
INFO:root:partial fitness = 0.129545
INFO:root:partial fitness = 0.127353
INFO:root:partial fitness = 0.123874
INFO:root:Starting generation: 23
INFO:root:partial fitness = 0.096709
INFO:root:partial fitness = 0.123874
INFO:root:partial fitness = 0.123874
INFO:root:partial fitness = 0.122375
INFO:root:partial fitness = 0.129545
INFO:root:partial fitness = 0.119597
INFO:root:partial fitness = 0.121287
INFO:root:partial fitness = 0.096831
INFO:root:partial fitness = 0.122143
INFO:root:partial fitness = 0.096709
INFO:root:partial fitness = 0.112672
INFO:root:partial fitness = 0.127353
INFO:root:partial fitness = 0.112431
INFO:root:Starting generation: 24
INFO:root:partial fitness = 0.093472
INFO:root:partial fitness = 0.096709
INFO:root:partial fitness = 0.106109
INFO:root:partial fitness = 0.122143
INFO:root:partial fitness = 0.122375
INFO:root:partial fitness = 0.123589
INFO:root:partial fitness = 0.123874
INFO:root:partial fitness = 0.123874
INFO:root:partial fitness = 0.101145
INFO:root:partial fitness = 0.123874
INFO:root:partial fitness = 0.123874
INFO:root:partial fitness = 0.107989
INFO:root:partial fitness = 0.114497
INFO:root:partial fitness = 0.105022
INFO:root:Starting generation: 25
INFO:root:partial fitness = 0.093472
INFO:root:partial fitness = 0.096709
INFO:root:partial fitness = 0.094667
INFO:root:partial fitness = 0.101145
INFO:root:partial fitness = 0.106109
INFO:root:partial fitness = 0.095139
INFO:root:partial fitness = 0.103688
INFO:root:partial fitness = 0.105022
INFO:root:partial fitness = 0.098335
INFO:root:partial fitness = 0.100389
INFO:root:partial fitness = 0.098335
INFO:root:partial fitness = 0.093472
INFO:root:Starting generation: 26
INFO:root:partial fitness = 0.093472
INFO:root:partial fitness = 0.093472
INFO:root:partial fitness = 0.098335
INFO:root:partial fitness = 0.098335
INFO:root:partial fitness = 0.098335
INFO:root:partial fitness = 0.100389
INFO:root:partial fitness = 0.096709
INFO:root:partial fitness = 0.135480
INFO:root:partial fitness = 0.093723
INFO:root:partial fitness = 0.096709
INFO:root:partial fitness = 0.098335
INFO:root:partial fitness = 0.094667
INFO:root:partial fitness = 0.096831
INFO:root:partial fitness = 0.098335
INFO:root:partial fitness = 0.093472
INFO:root:partial fitness = 0.096831
INFO:root:partial fitness = 0.093472
INFO:root:partial fitness = 0.095139
INFO:root:partial fitness = 0.100389
INFO:root:Starting generation: 27
INFO:root:partial fitness = 0.098335
INFO:root:partial fitness = 0.099250
INFO:root:partial fitness = 0.095139
INFO:root:partial fitness = 0.095635
INFO:root:Starting generation: 28
INFO:root:partial fitness = 0.090494
INFO:root:partial fitness = 0.098335
INFO:root:partial fitness = 0.098335
INFO:root:partial fitness = 0.093472
INFO:root:partial fitness = 0.096336
INFO:root:partial fitness = 0.094977
INFO:root:partial fitness = 0.096763
INFO:root:partial fitness = 0.090494
INFO:root:partial fitness = 0.090494
INFO:root:partial fitness = 0.095635
INFO:root:partial fitness = 0.096336
INFO:root:partial fitness = 0.096336
INFO:root:partial fitness = 0.094667
INFO:root:partial fitness = 0.090494
INFO:root:partial fitness = 0.095139
INFO:root:partial fitness = 0.100001
INFO:root:Starting generation: 29
INFO:root:partial fitness = 0.090494
INFO:root:partial fitness = 0.090494
INFO:root:partial fitness = 0.096336
INFO:root:partial fitness = 0.094667
INFO:root:partial fitness = 0.096763
INFO:root:partial fitness = 0.101145
INFO:root:partial fitness = 0.093472
INFO:root:partial fitness = 0.096831
INFO:root:Starting generation: 30
INFO:root:partial fitness = 0.084021
INFO:root:partial fitness = 0.097985
INFO:root:partial fitness = 0.098227
INFO:root:partial fitness = 0.101145
INFO:root:partial fitness = 0.087743
INFO:root:partial fitness = 0.084021
INFO:root:partial fitness = 0.095635
INFO:root:partial fitness = 0.097985
INFO:root:partial fitness = 0.094667
INFO:root:partial fitness = 0.095635
INFO:root:partial fitness = 0.095635
INFO:root:partial fitness = 0.087743
INFO:root:partial fitness = 0.087743
INFO:root:partial fitness = 0.090494
INFO:root:partial fitness = 0.137000
INFO:root:Starting generation: 31
INFO:root:partial fitness = 0.081700
INFO:root:partial fitness = 0.084021
INFO:root:partial fitness = 0.093472
INFO:root:partial fitness = 0.095635
INFO:root:partial fitness = 0.090494
INFO:root:partial fitness = 0.095635
INFO:root:partial fitness = 0.084021
INFO:root:partial fitness = 0.084021
INFO:root:partial fitness = 0.087743
INFO:root:partial fitness = 0.097985
INFO:root:partial fitness = 0.095635
INFO:root:partial fitness = 0.095635
INFO:root:partial fitness = 0.093212
INFO:root:partial fitness = 0.090494
INFO:root:partial fitness = 0.087743
INFO:root:partial fitness = 0.087743
INFO:root:Starting generation: 32
INFO:root:partial fitness = 0.079343
INFO:root:partial fitness = 0.087743
INFO:root:partial fitness = 0.087743
INFO:root:partial fitness = 0.081700
INFO:root:partial fitness = 0.084021
INFO:root:partial fitness = 0.084021
INFO:root:partial fitness = 0.090494
INFO:root:partial fitness = 0.081700
INFO:root:partial fitness = 0.081700
INFO:root:partial fitness = 0.081700
INFO:root:partial fitness = 0.087743
INFO:root:partial fitness = 0.084021
INFO:root:Starting generation: 33
INFO:root:partial fitness = 0.079343
INFO:root:partial fitness = 0.087743
INFO:root:partial fitness = 0.081700
INFO:root:partial fitness = 0.084021
INFO:root:partial fitness = 0.084021
INFO:root:partial fitness = 0.084021
INFO:root:partial fitness = 0.084021
INFO:root:partial fitness = 0.081700
INFO:root:partial fitness = 0.095635
INFO:root:partial fitness = 0.081700
INFO:root:Starting generation: 34
INFO:root:partial fitness = 0.079271
INFO:root:partial fitness = 0.087838
INFO:root:partial fitness = 0.081700
INFO:root:partial fitness = 0.081700
INFO:root:partial fitness = 0.090969
INFO:root:partial fitness = 0.084021
INFO:root:partial fitness = 0.081700
INFO:root:partial fitness = 0.079343
INFO:root:partial fitness = 0.079343
INFO:root:partial fitness = 0.084021
INFO:root:partial fitness = 0.081700
INFO:root:partial fitness = 0.081700
INFO:root:partial fitness = 0.087838
INFO:root:partial fitness = 0.087838
INFO:root:partial fitness = 0.079343
INFO:root:partial fitness = 0.090494
INFO:root:partial fitness = 0.079343
INFO:root:partial fitness = 0.084021
INFO:root:partial fitness = 0.079271
INFO:root:Starting generation: 35
INFO:root:partial fitness = 0.072848
INFO:root:partial fitness = 0.081379
INFO:root:partial fitness = 0.087743
INFO:root:partial fitness = 0.081700
INFO:root:partial fitness = 0.081700
INFO:root:partial fitness = 0.079271
INFO:root:partial fitness = 0.084021
INFO:root:partial fitness = 0.081700
INFO:root:partial fitness = 0.081700
INFO:root:partial fitness = 0.084021
INFO:root:partial fitness = 0.079271
INFO:root:partial fitness = 0.081700
INFO:root:Starting generation: 36
INFO:root:partial fitness = 0.072848
INFO:root:partial fitness = 0.081700
INFO:root:partial fitness = 0.073486
INFO:root:partial fitness = 0.079271
INFO:root:partial fitness = 0.080272
INFO:root:partial fitness = 0.080272
INFO:root:partial fitness = 0.081700
INFO:root:partial fitness = 0.081700
INFO:root:partial fitness = 0.073486
INFO:root:partial fitness = 0.072848
INFO:root:partial fitness = 0.081379
INFO:root:partial fitness = 0.079271
INFO:root:partial fitness = 0.079271
INFO:root:partial fitness = 0.081700
INFO:root:partial fitness = 0.072848
INFO:root:partial fitness = 0.073486
INFO:root:partial fitness = 0.079271
INFO:root:partial fitness = 0.079271
INFO:root:Starting generation: 37
INFO:root:partial fitness = 0.072611
INFO:root:partial fitness = 0.072848
INFO:root:partial fitness = 0.072848
INFO:root:partial fitness = 0.079271
INFO:root:partial fitness = 0.073486
INFO:root:partial fitness = 0.073486
INFO:root:partial fitness = 0.073486
INFO:root:partial fitness = 0.073486
INFO:root:partial fitness = 0.079343
INFO:root:partial fitness = 0.072848
INFO:root:partial fitness = 0.081700
INFO:root:partial fitness = 0.074791
INFO:root:partial fitness = 0.072611
INFO:root:partial fitness = 0.073486
INFO:root:partial fitness = 0.081700
INFO:root:Starting generation: 38
INFO:root:partial fitness = 0.072468
INFO:root:partial fitness = 0.073653
INFO:root:partial fitness = 0.073486
INFO:root:partial fitness = 0.073486
INFO:root:partial fitness = 0.072848
INFO:root:partial fitness = 0.081700
INFO:root:partial fitness = 0.079343
INFO:root:partial fitness = 0.073150
INFO:root:partial fitness = 0.072848
INFO:root:partial fitness = 0.072848
INFO:root:partial fitness = 0.073486
INFO:root:partial fitness = 0.073486
INFO:root:partial fitness = 0.073486
INFO:root:partial fitness = 0.073486
INFO:root:partial fitness = 0.073486
INFO:root:partial fitness = 0.073486
INFO:root:partial fitness = 0.073486
INFO:root:partial fitness = 0.073653
INFO:root:partial fitness = 0.079271
INFO:root:Starting generation: 39
INFO:root:partial fitness = 0.072468
INFO:root:partial fitness = 0.073486
INFO:root:partial fitness = 0.072582
INFO:root:partial fitness = 0.072848
INFO:root:partial fitness = 0.072980
INFO:root:partial fitness = 0.073150
INFO:root:partial fitness = 0.073150
INFO:root:partial fitness = 0.073486
INFO:root:partial fitness = 0.073486
INFO:root:partial fitness = 0.073310
INFO:root:partial fitness = 0.072848
INFO:root:Starting generation: 40
INFO:root:partial fitness = 0.072468
INFO:root:partial fitness = 0.072582
INFO:root:partial fitness = 0.072980
INFO:root:partial fitness = 0.072848
INFO:root:partial fitness = 0.073486
INFO:root:partial fitness = 0.072848
INFO:root:partial fitness = 0.072611
INFO:root:partial fitness = 0.073150
INFO:root:partial fitness = 0.073429
INFO:root:partial fitness = 0.072980
INFO:root:partial fitness = 0.072611
INFO:root:partial fitness = 0.072582
INFO:root:partial fitness = 0.072468
INFO:root:partial fitness = 0.072582
INFO:root:partial fitness = 0.073486
INFO:root:partial fitness = 0.072635
INFO:root:partial fitness = 0.072611
INFO:root:partial fitness = 0.072582
INFO:root:partial fitness = 0.074183
INFO:root:Starting generation: 41
INFO:root:partial fitness = 0.069990
INFO:root:partial fitness = 0.072582
INFO:root:partial fitness = 0.072980
INFO:root:partial fitness = 0.072635
INFO:root:partial fitness = 0.072848
INFO:root:partial fitness = 0.072582
INFO:root:partial fitness = 0.072611
INFO:root:partial fitness = 0.072582
INFO:root:partial fitness = 0.072848
INFO:root:partial fitness = 0.072611
INFO:root:partial fitness = 0.072582
INFO:root:partial fitness = 0.072582
INFO:root:partial fitness = 0.072775
INFO:root:Starting generation: 42
INFO:root:partial fitness = 0.069990
INFO:root:partial fitness = 0.072848
INFO:root:partial fitness = 0.072775
INFO:root:partial fitness = 0.072635
INFO:root:partial fitness = 0.072579
INFO:root:partial fitness = 0.073268
INFO:root:partial fitness = 0.072611
INFO:root:partial fitness = 0.072980
INFO:root:partial fitness = 0.072582
INFO:root:partial fitness = 0.072980
INFO:root:partial fitness = 0.072582
INFO:root:partial fitness = 0.072635
INFO:root:partial fitness = 0.073310
INFO:root:partial fitness = 0.072611
INFO:root:partial fitness = 0.072582
INFO:root:partial fitness = 0.072848
INFO:root:partial fitness = 0.077041
INFO:root:partial fitness = 0.072468
INFO:root:partial fitness = 0.072582
INFO:root:partial fitness = 0.072582
INFO:root:partial fitness = 0.072468
INFO:root:partial fitness = 0.073268
INFO:root:partial fitness = 0.078753
INFO:root:Starting generation: 43
INFO:root:partial fitness = 0.068411
INFO:root:partial fitness = 0.072468
INFO:root:partial fitness = 0.072775
INFO:root:partial fitness = 0.072468
INFO:root:partial fitness = 0.072775
INFO:root:partial fitness = 0.072848
INFO:root:partial fitness = 0.073268
INFO:root:partial fitness = 0.073268
INFO:root:partial fitness = 0.072582
INFO:root:partial fitness = 0.072980
INFO:root:partial fitness = 0.077041
INFO:root:partial fitness = 0.077041
INFO:root:partial fitness = 0.072579
INFO:root:partial fitness = 0.072468
INFO:root:partial fitness = 0.072980
INFO:root:partial fitness = 0.072980
INFO:root:Starting generation: 44
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.072775
INFO:root:partial fitness = 0.072582
INFO:root:partial fitness = 0.072468
INFO:root:partial fitness = 0.072468
INFO:root:partial fitness = 0.072980
INFO:root:partial fitness = 0.068411
INFO:root:partial fitness = 0.068411
INFO:root:partial fitness = 0.072468
INFO:root:partial fitness = 0.072468
INFO:root:partial fitness = 0.072468
INFO:root:partial fitness = 0.072611
INFO:root:partial fitness = 0.072582
INFO:root:partial fitness = 0.068913
INFO:root:partial fitness = 0.073268
INFO:root:partial fitness = 0.072468
INFO:root:partial fitness = 0.072611
INFO:root:partial fitness = 0.078240
INFO:root:Starting generation: 45
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.068913
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.072611
INFO:root:partial fitness = 0.068913
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.068728
INFO:root:partial fitness = 0.072468
INFO:root:partial fitness = 0.068913
INFO:root:partial fitness = 0.068876
INFO:root:partial fitness = 0.068411
INFO:root:Starting generation: 46
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057410
INFO:root:partial fitness = 0.057410
INFO:root:partial fitness = 0.072635
INFO:root:partial fitness = 0.068728
INFO:root:partial fitness = 0.068728
INFO:root:partial fitness = 0.068913
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.072468
INFO:root:Starting generation: 47
INFO:root:partial fitness = 0.053881
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.068411
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.068876
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057410
INFO:root:partial fitness = 0.068728
INFO:root:Starting generation: 48
INFO:root:partial fitness = 0.053881
INFO:root:partial fitness = 0.053881
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.068411
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057410
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.060378
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.068728
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057410
INFO:root:Starting generation: 49
INFO:root:partial fitness = 0.053357
INFO:root:partial fitness = 0.053881
INFO:root:partial fitness = 0.053357
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.053357
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
INFO:root:partial fitness = 0.057076
