4932.44, 7067.56
4769.81, 7230.19
5109.56, 6890.44
5025.31, 6974.69
5121.19, 6878.81
4909.12, 7090.88
5103.12, 6896.88
5023.75, 6976.25
4981.66, 7018.34
4890.78, 7109.22
4871.75, 7128.25
4862.94, 7137.06
4984.72, 7015.28
4894.47, 7105.53
4748.09, 7251.91
5052.5, 6947.5
5071.31, 6928.69
5165.94, 6834.06
5079.44, 6920.56
4725.91, 7274.09
4843.69, 7156.31
5197.72, 6802.28
5009.81, 6990.19
4893.47, 7106.53
4955.06, 7044.94
4919.69, 7080.31
4868.25, 7131.75
4949.97, 7050.03
4934.47, 7065.53
4989.81, 7010.19
