tags_collected, collisions_in_seconds, time_in_minutes, random_seed
159, 78.2188, 10, 880129
152, 78.5938, 10, 228060
161, 72.125, 10, 629078
154, 86.1094, 10, 214479
160, 68.3906, 10, 685088
159, 81.9688, 10, 205069
161, 80.8125, 10, 645181
157, 80.2969, 10, 5933
159, 63.1406, 10, 591704
155, 74.0469, 10, 194811
159, 74.1562, 10, 615960
159, 65.5469, 10, 7765
156, 56.6562, 10, 559111
157, 73.6875, 10, 993323
172, 81.4531, 10, 424931
162, 73.3281, 10, 748321
160, 93.0625, 10, 313184
159, 69.2969, 10, 602255
164, 57.1875, 10, 66826
160, 60.2656, 10, 695852
157, 80.9688, 10, 299118
158, 63.9219, 10, 796374
151, 72.7344, 10, 159170
155, 74.75, 10, 601296
156, 78.4844, 10, 87097
157, 69.5156, 10, 426474
155, 68.9375, 10, 803870
158, 89.875, 10, 155511
157, 69.3594, 10, 564828
159, 78.6875, 10, 967677
