1224.53, 2375.47
1094.38, 2505.62
1176.12, 2423.88
1234.84, 2365.16
1271.69, 2328.31
1317.88, 2282.12
1214.88, 2385.12
1339.5, 2260.5
1226.97, 2373.03
1224.56, 2375.44
1195.53, 2404.47
1130.53, 2469.47
1281.09, 2318.91
1124.47, 2475.53
1244.09, 2355.91
1116.84, 2483.16
1236.88, 2363.12
1209.03, 2390.97
1344.03, 2255.97
1186.38, 2413.62
1127.62, 2472.38
1317.88, 2282.12
1077.53, 2522.47
1190, 2410
1188.56, 2411.44
1284.94, 2315.06
1166.03, 2433.97
1074.47, 2525.53
1169.59, 2430.41
1210.44, 2389.56
1150.69, 2449.31
