Forage: 134, 209, 186, 174, 159, 141, 125, 127, 117, 96
Forage: 161, 196, 167, 158, 166, 144, 127, 132, 117, 104
Forage: 150, 209, 175, 164, 161, 144, 121, 129, 116, 98
Forage: 149, 212, 179, 178, 145, 141, 129, 109, 119, 100
Forage: 136, 211, 188, 174, 156, 153, 123, 125, 113, 107
Forage: 151, 201, 180, 173, 149, 153, 136, 137, 103, 93
Forage: 139, 213, 185, 168, 153, 144, 127, 129, 121, 101
Forage: 145, 204, 187, 160, 152, 154, 133, 130, 126, 109
Forage: 151, 207, 189, 161, 162, 144, 144, 116, 120, 114
Forage: 142, 203, 184, 168, 157, 137, 146, 131, 121, 100
Forage: 139, 211, 179, 164, 145, 145, 132, 116, 118, 99
Forage: 140, 222, 185, 160, 144, 142, 120, 121, 107, 116
Forage: 149, 202, 176, 176, 143, 161, 132, 127, 121, 108
Forage: 143, 214, 179, 165, 143, 146, 131, 123, 126, 109
Forage: 148, 216, 187, 163, 153, 134, 134, 113, 122, 95
Forage: 149, 202, 191, 165, 139, 150, 136, 131, 109, 109
Forage: 150, 207, 181, 176, 150, 144, 141, 123, 109, 105
Forage: 145, 205, 174, 166, 149, 151, 137, 122, 118, 108
Forage: 152, 193, 177, 175, 153, 133, 132, 124, 126, 124
Forage: 151, 210, 170, 169, 151, 148, 135, 126, 107, 91
Forage: 149, 213, 185, 164, 165, 145, 142, 133, 103, 92
Forage: 140, 212, 192, 161, 159, 144, 136, 129, 103, 100
Forage: 150, 215, 182, 152, 154, 151, 138, 122, 115, 108
Forage: 149, 208, 170, 162, 158, 144, 144, 125, 129, 113
Forage: 145, 201, 185, 173, 155, 138, 134, 135, 116, 99
Forage: 149, 203, 182, 170, 150, 145, 142, 131, 108, 98
Forage: 148, 202, 191, 154, 160, 141, 146, 119, 116, 107
Forage: 154, 206, 165, 170, 150, 148, 143, 128, 118, 106
Forage: 136, 212, 173, 164, 151, 161, 128, 126, 104, 99
Forage: 146, 203, 178, 157, 155, 135, 132, 124, 109, 105
