Forage: 43, 41, 50, 45, 39, 37, 35, 30, 27, 28
Forage: 47, 51, 40, 39, 40, 35, 30, 31, 31, 24
Forage: 47, 50, 49, 38, 38, 35, 31, 36, 23, 18
Forage: 40, 56, 47, 39, 41, 37, 30, 33, 29, 22
Forage: 48, 48, 44, 42, 36, 41, 31, 29, 30, 26
Forage: 47, 42, 50, 36, 41, 38, 39, 34, 27, 31
Forage: 46, 52, 47, 43, 41, 33, 27, 34, 25, 28
Forage: 46, 47, 48, 43, 35, 39, 32, 33, 23, 17
Forage: 48, 44, 43, 44, 38, 37, 28, 23, 31, 27
Forage: 44, 53, 43, 36, 41, 31, 37, 24, 32, 24
Forage: 49, 53, 42, 47, 33, 33, 35, 28, 28, 21
Forage: 48, 46, 47, 39, 32, 34, 31, 38, 33, 25
Forage: 48, 52, 44, 37, 30, 40, 31, 31, 30, 31
Forage: 49, 54, 43, 41, 39, 36, 33, 28, 25, 28
Forage: 44, 48, 45, 44, 35, 30, 32, 31, 30, 24
Forage: 47, 58, 42, 44, 40, 29, 28, 34, 25, 24
Forage: 45, 42, 47, 45, 29, 32, 37, 29, 26, 33
Forage: 43, 50, 42, 44, 38, 36, 32, 28, 23, 26
Forage: 38, 54, 44, 42, 37, 37, 39, 34, 27, 31
Forage: 45, 48, 47, 38, 42, 40, 33, 26, 30, 32
Forage: 44, 44, 49, 37, 40, 37, 30, 33, 30, 22
Forage: 48, 48, 48, 38, 43, 39, 26, 33, 24, 28
Forage: 48, 48, 45, 40, 40, 31, 32, 30, 26, 25
Forage: 53, 47, 46, 38, 36, 34, 32, 32, 27, 26
Forage: 47, 47, 49, 46, 33, 38, 26, 34, 23, 29
Forage: 47, 46, 44, 44, 38, 36, 27, 36, 32, 27
Forage: 45, 47, 47, 42, 36, 31, 33, 35, 24, 21
Forage: 42, 50, 49, 40, 37, 35, 29, 31, 26, 27
Forage: 47, 56, 39, 40, 37, 34, 38, 37, 23, 23
Forage: 46, 54, 44, 43, 40, 38, 31, 26, 29, 24
