2608.72, 4591.28
2817.66, 4382.34
2802.53, 4397.47
2753.81, 4446.19
2637.97, 4562.03
2504.62, 4695.38
2651.41, 4548.59
2642.19, 4557.81
2565.69, 4634.31
2619.25, 4580.75
2772.72, 4427.28
2655.09, 4544.91
2561.19, 4638.81
2653.16, 4546.84
2807.72, 4392.28
2824.81, 4375.19
2834.84, 4365.16
2706.25, 4493.75
2775.97, 4424.03
2511.91, 4688.09
2672.69, 4527.31
2610.75, 4589.25
2662.19, 4537.81
2780.38, 4419.62
2709.28, 4490.72
2759.41, 4440.59
2627.78, 4572.22
2766.28, 4433.72
2727.84, 4472.16
2645.41, 4554.59
