INFO:root:Starting generation: 0
INFO:root:Starting generation: 1
INFO:root:partial fitness = 7.469871
INFO:root:partial fitness = 13.872842
INFO:root:partial fitness = 14.206363
INFO:root:partial fitness = 9.483632
INFO:root:partial fitness = 29.448181
INFO:root:partial fitness = 15.896425
INFO:root:partial fitness = 13.774679
INFO:root:partial fitness = 9.556962
INFO:root:partial fitness = 27.098684
INFO:root:partial fitness = 8.726448
INFO:root:partial fitness = 13.872842
INFO:root:partial fitness = 21.388806
INFO:root:partial fitness = 23.795418
INFO:root:Starting generation: 2
INFO:root:partial fitness = 6.755601
INFO:root:partial fitness = 8.318797
INFO:root:partial fitness = 8.318797
INFO:root:partial fitness = 12.226996
INFO:root:partial fitness = 9.556962
INFO:root:partial fitness = 6.755601
INFO:root:partial fitness = 9.611287
INFO:root:partial fitness = 7.771701
INFO:root:partial fitness = 8.325977
INFO:root:partial fitness = 18.602871
INFO:root:partial fitness = 9.482625
INFO:root:partial fitness = 21.388806
INFO:root:partial fitness = 7.771701
INFO:root:partial fitness = 12.226996
INFO:root:partial fitness = 12.226996
INFO:root:partial fitness = 10.007100
INFO:root:Starting generation: 3
INFO:root:partial fitness = 6.755601
INFO:root:partial fitness = 7.771701
INFO:root:partial fitness = 8.318797
INFO:root:partial fitness = 12.136312
INFO:root:partial fitness = 7.608365
INFO:root:partial fitness = 6.755601
INFO:root:partial fitness = 6.755601
INFO:root:partial fitness = 7.771701
INFO:root:partial fitness = 6.755601
INFO:root:partial fitness = 8.325977
INFO:root:partial fitness = 8.237931
INFO:root:partial fitness = 6.755601
INFO:root:partial fitness = 9.556962
INFO:root:partial fitness = 6.755601
INFO:root:partial fitness = 6.755601
INFO:root:partial fitness = 7.894339
INFO:root:partial fitness = 7.771701
INFO:root:Starting generation: 4
INFO:root:partial fitness = 6.755601
INFO:root:partial fitness = 6.755601
INFO:root:partial fitness = 6.755601
INFO:root:partial fitness = 8.237931
INFO:root:partial fitness = 6.877067
INFO:root:partial fitness = 7.894339
INFO:root:partial fitness = 8.325977
INFO:root:partial fitness = 6.755601
INFO:root:Starting generation: 5
INFO:root:partial fitness = 5.638221
INFO:root:partial fitness = 6.755601
INFO:root:partial fitness = 5.741405
INFO:root:partial fitness = 7.952639
INFO:root:partial fitness = 6.755601
INFO:root:partial fitness = 9.709548
INFO:root:partial fitness = 6.877067
INFO:root:partial fitness = 5.638221
INFO:root:partial fitness = 6.927591
INFO:root:partial fitness = 5.638221
INFO:root:partial fitness = 6.755601
INFO:root:partial fitness = 7.608365
INFO:root:partial fitness = 9.756282
INFO:root:partial fitness = 6.755601
INFO:root:partial fitness = 6.927591
INFO:root:partial fitness = 6.927591
INFO:root:partial fitness = 6.589675
INFO:root:partial fitness = 6.755601
INFO:root:Starting generation: 6
INFO:root:partial fitness = 5.608724
INFO:root:partial fitness = 5.638221
INFO:root:partial fitness = 6.589675
INFO:root:partial fitness = 6.755601
INFO:root:partial fitness = 6.755601
INFO:root:partial fitness = 6.755601
INFO:root:partial fitness = 6.589675
INFO:root:partial fitness = 6.877067
INFO:root:partial fitness = 5.608724
INFO:root:partial fitness = 7.853845
INFO:root:partial fitness = 5.638221
INFO:root:partial fitness = 6.589675
INFO:root:partial fitness = 6.663618
INFO:root:partial fitness = 6.755601
INFO:root:partial fitness = 5.638221
INFO:root:partial fitness = 5.741405
INFO:root:Starting generation: 7
INFO:root:partial fitness = 5.558291
INFO:root:partial fitness = 6.755601
INFO:root:partial fitness = 6.755601
INFO:root:partial fitness = 5.608724
INFO:root:partial fitness = 5.638221
INFO:root:partial fitness = 6.589675
INFO:root:partial fitness = 6.755601
INFO:root:partial fitness = 6.755601
INFO:root:partial fitness = 5.619921
INFO:root:partial fitness = 5.558291
INFO:root:partial fitness = 5.608724
INFO:root:partial fitness = 5.638221
INFO:root:partial fitness = 5.638221
INFO:root:partial fitness = 6.589675
INFO:root:partial fitness = 5.619921
INFO:root:partial fitness = 5.608724
INFO:root:partial fitness = 5.608724
INFO:root:partial fitness = 7.853845
INFO:root:partial fitness = 6.755601
INFO:root:partial fitness = 7.853845
INFO:root:partial fitness = 5.638221
INFO:root:partial fitness = 5.638221
INFO:root:partial fitness = 5.608724
INFO:root:Starting generation: 8
INFO:root:partial fitness = 5.558291
INFO:root:partial fitness = 5.608724
INFO:root:partial fitness = 5.608724
INFO:root:partial fitness = 5.638221
INFO:root:partial fitness = 5.638221
INFO:root:partial fitness = 5.558291
INFO:root:partial fitness = 6.663618
INFO:root:partial fitness = 5.638221
INFO:root:partial fitness = 5.638221
INFO:root:partial fitness = 6.755601
INFO:root:Starting generation: 9
INFO:root:partial fitness = 5.558291
INFO:root:partial fitness = 5.638221
INFO:root:partial fitness = 5.619921
INFO:root:partial fitness = 5.638221
INFO:root:partial fitness = 5.558291
INFO:root:partial fitness = 5.608724
INFO:root:partial fitness = 5.608724
INFO:root:partial fitness = 5.638221
INFO:root:partial fitness = 5.608724
INFO:root:partial fitness = 5.581030
INFO:root:partial fitness = 5.619921
INFO:root:partial fitness = 5.638221
INFO:root:partial fitness = 5.558291
INFO:root:partial fitness = 5.638221
INFO:root:partial fitness = 5.608724
INFO:root:partial fitness = 5.608724
INFO:root:partial fitness = 5.638221
INFO:root:partial fitness = 5.608724
INFO:root:partial fitness = 5.638221
INFO:root:partial fitness = 5.619921
INFO:root:partial fitness = 5.589262
