tags_collected, collisions_in_seconds, time_in_minutes, random_seed
422, 111.922, 10, 125855
435, 109.578, 10, 696633
420, 107.797, 10, 362769
426, 96.0469, 10, 30466
441, 95.3906, 10, 805827
416, 112.016, 10, 428316
427, 114.266, 10, 472456
449, 93.4219, 10, 964107
430, 97.4844, 10, 731618
422, 101.438, 10, 309048
427, 109.859, 10, 799257
434, 105.391, 10, 429965
439, 94.3906, 10, 181197
453, 109, 10, 862584
444, 96.2656, 10, 348136
455, 84.1875, 10, 2873
436, 96.5781, 10, 758622
436, 100.234, 10, 287996
441, 111.078, 10, 806777
438, 107.766, 10, 381417
439, 99.9219, 10, 165891
449, 103.172, 10, 656793
434, 104.359, 10, 191451
447, 103.062, 10, 615048
445, 99.1406, 10, 180360
438, 94.7656, 10, 873063
441, 99.1719, 10, 342837
451, 91.2969, 10, 881451
437, 100.453, 10, 478610
432, 102.25, 10, 973630
