tags_collected, collisions_in_seconds, time_in_minutes, random_seed
423, 79.9375, 10, 71392
420, 95.4375, 10, 65277
445, 89.3125, 10, 965743
449, 79.125, 10, 910491
425, 95.3125, 10, 52230
415, 116.047, 10, 89397
427, 103.781, 10, 915909
416, 93.5625, 10, 752419
434, 111, 10, 826136
431, 88.0938, 10, 610415
433, 94.1719, 10, 551712
425, 91.6719, 10, 446215
415, 89.4375, 10, 317592
409, 124.766, 10, 85965
434, 90.2969, 10, 863028
418, 112.062, 10, 792604
421, 104.766, 10, 630862
418, 92.2344, 10, 565346
444, 89.6094, 10, 600319
452, 93.875, 10, 522168
439, 95.5, 10, 370681
426, 101.875, 10, 475664
435, 102.062, 10, 258959
415, 93.5625, 10, 162300
430, 78.8906, 10, 963517
447, 85, 10, 280337
430, 90.9688, 10, 306336
428, 92.0938, 10, 464691
422, 107.906, 10, 532081
421, 93.0156, 10, 339220
