tags_collected, collisions_in_seconds, time_in_minutes, random_seed
464, 101.547, 10, 434793
454, 134.516, 10, 800271
450, 98.7969, 10, 155113
458, 117.312, 10, 342240
452, 124.203, 10, 662519
449, 107.484, 10, 642485
443, 118.484, 10, 504054
451, 119.609, 10, 524235
455, 127.047, 10, 467902
443, 123.406, 10, 434539
444, 125.672, 10, 465611
461, 112.969, 10, 562570
464, 105.891, 10, 553567
428, 115.531, 10, 430611
432, 132.203, 10, 505454
444, 126.594, 10, 538673
446, 116.75, 10, 617918
458, 104.906, 10, 818722
450, 141.453, 10, 867187
451, 121.109, 10, 856978
440, 106.297, 10, 943218
443, 120.734, 10, 951624
435, 122.812, 10, 991754
448, 102.125, 10, 383990
460, 103.391, 10, 829202
459, 124.922, 10, 587972
444, 120.203, 10, 421459
461, 115.406, 10, 177113
432, 128.172, 10, 188831
432, 118, 10, 49362
