INFO:root:Starting generation: 0
INFO:root:Starting generation: 1
INFO:root:partial fitness = 0.833436
INFO:root:partial fitness = 5.843828
INFO:root:partial fitness = 5.119059
INFO:root:partial fitness = 12.961634
INFO:root:partial fitness = 11.267970
INFO:root:partial fitness = 0.833436
INFO:root:partial fitness = 0.833436
INFO:root:partial fitness = 6.662488
INFO:root:partial fitness = 3.713709
INFO:root:Starting generation: 2
INFO:root:partial fitness = 0.688794
INFO:root:partial fitness = 0.833436
INFO:root:partial fitness = 4.751149
INFO:root:partial fitness = 9.064290
INFO:root:partial fitness = 0.833436
INFO:root:partial fitness = 2.123225
INFO:root:partial fitness = 4.393166
INFO:root:Starting generation: 3
INFO:root:partial fitness = 0.456873
INFO:root:partial fitness = 5.465315
INFO:root:partial fitness = 0.833436
INFO:root:partial fitness = 21.217882
INFO:root:partial fitness = 5.187672
INFO:root:partial fitness = 0.833436
INFO:root:partial fitness = 1.942853
INFO:root:partial fitness = 8.202121
INFO:root:partial fitness = 0.456873
INFO:root:partial fitness = 4.250305
INFO:root:Starting generation: 4
INFO:root:partial fitness = 0.456873
INFO:root:partial fitness = 0.864298
INFO:root:partial fitness = 0.864298
INFO:root:partial fitness = 0.456873
INFO:root:Starting generation: 5
INFO:root:partial fitness = 0.456873
INFO:root:partial fitness = 1.706548
INFO:root:partial fitness = 0.833436
INFO:root:partial fitness = 1.635701
INFO:root:partial fitness = 0.456873
INFO:root:partial fitness = 1.094254
INFO:root:partial fitness = 1.635701
INFO:root:Starting generation: 6
INFO:root:partial fitness = 0.456873
INFO:root:partial fitness = 0.645059
INFO:root:partial fitness = 3.160640
INFO:root:partial fitness = 0.864298
INFO:root:partial fitness = 0.645059
INFO:root:partial fitness = 0.456873
INFO:root:partial fitness = 0.456873
INFO:root:partial fitness = 0.456873
INFO:root:partial fitness = 0.833436
INFO:root:partial fitness = 0.456873
INFO:root:partial fitness = 0.456873
INFO:root:partial fitness = 0.456873
INFO:root:partial fitness = 1.635701
INFO:root:Starting generation: 7
INFO:root:partial fitness = 0.419098
INFO:root:partial fitness = 0.456873
INFO:root:partial fitness = 0.456873
INFO:root:partial fitness = 0.456873
INFO:root:partial fitness = 0.455350
INFO:root:partial fitness = 0.456873
INFO:root:partial fitness = 0.833436
INFO:root:partial fitness = 0.421046
INFO:root:partial fitness = 0.456873
INFO:root:partial fitness = 0.456873
INFO:root:partial fitness = 0.833436
INFO:root:partial fitness = 0.456873
INFO:root:partial fitness = 0.864298
INFO:root:partial fitness = 0.456873
INFO:root:partial fitness = 0.456873
INFO:root:partial fitness = 0.634710
INFO:root:partial fitness = 0.456873
INFO:root:partial fitness = 0.456873
INFO:root:partial fitness = 0.419098
INFO:root:partial fitness = 0.456873
INFO:root:partial fitness = 0.645059
INFO:root:Starting generation: 8
INFO:root:partial fitness = 0.419098
INFO:root:partial fitness = 0.456873
INFO:root:partial fitness = 0.421046
INFO:root:partial fitness = 0.456873
INFO:root:partial fitness = 0.455350
INFO:root:partial fitness = 0.455350
INFO:root:partial fitness = 0.419098
INFO:root:partial fitness = 0.456873
INFO:root:partial fitness = 0.419098
INFO:root:partial fitness = 0.833436
INFO:root:partial fitness = 0.456873
INFO:root:partial fitness = 0.456873
INFO:root:partial fitness = 0.456873
INFO:root:partial fitness = 0.456873
INFO:root:partial fitness = 0.456873
INFO:root:partial fitness = 0.456873
INFO:root:partial fitness = 0.419098
INFO:root:partial fitness = 0.419098
