4045.69, 8333.06
3960.22, 8209.28
4325.06, 8631.69
4078.47, 7761.53
3871.41, 8511.34
3850.59, 8201.66
3489.94, 7416.81
4096.97, 8944.78
3733.78, 8291.97
4256.84, 8692.66
3817.97, 8030.53
3727, 8484
4065.78, 8255.47
3962.06, 8128.44
3929.28, 8288.47
4002.44, 7877.06
4175.47, 8994.28
4044.84, 7803.66
3791.66, 8534.09
4073.81, 7904.44
3827.88, 8387.38
3971.47, 7865.78
4137.84, 8864.16
3649.34, 8572.91
3736.56, 10286.4
4039.34, 8235.16
4229.84, 8429.16
4214.44, 8540.06
4083.16, 7754.59
4058.44, 8512.81
