tags_collected, collisions_in_seconds, time_in_minutes, random_seed
359, 81.1406, 10.3042, 884517
359, 95, 10.9901, 207344
359, 85.3281, 11.1911, 378182
359, 81.25, 11.3938, 853034
359, 91.4844, 11.2193, 812854
359, 77.25, 11.0427, 50196
359, 72.2188, 11.7719, 418869
359, 96.3438, 11.2224, 843131
359, 84.4375, 11.2182, 491507
359, 96.125, 11.7375, 205728
359, 92, 10.7906, 710783
359, 79.2344, 10.8885, 333154
359, 90.0312, 11.326, 481037
359, 75.6094, 11.0401, 218473
359, 79.2188, 11.4391, 701054
359, 88.4531, 10.724, 960643
359, 83.9062, 11.4698, 261514
359, 93.3594, 11.2464, 359771
359, 89.6406, 11.0385, 152064
359, 83.5625, 11.1271, 803127
359, 105.594, 11.2172, 784189
359, 98.6406, 11.2807, 772618
359, 76.4531, 10.8708, 530776
359, 81.4531, 10.9359, 680538
359, 94.7812, 11.5745, 997806
359, 83.5938, 11.1281, 335279
359, 76.5781, 10.6661, 909421
359, 86.6406, 11.1365, 944642
359, 76.0156, 11.2943, 650213
359, 93.5469, 11.5625, 721542
