tags_collected, collisions_in_seconds, time_in_minutes, random_seed
359, 30.7656, 25.7891, 697562
359, 36.8438, 25.3531, 895517
359, 37.8281, 26.9932, 537470
359, 35.7344, 24.6667, 39366
359, 31.875, 25.7974, 643094
359, 33.2344, 25.1089, 82924
359, 42.6719, 22.7224, 755503
359, 36.8438, 27.1703, 133044
359, 33.7344, 25.0536, 286449
359, 38.625, 26.9781, 982729
359, 34.2188, 24.6844, 950907
359, 33.3125, 25.4396, 929419
359, 29.7812, 25.6693, 315409
359, 31.3906, 25.1885, 748611
359, 40.2188, 25.4536, 15815
359, 26.2344, 24.749, 827614
359, 34.6719, 27.437, 224582
359, 24.8281, 24.6844, 823891
359, 43.3125, 25.6786, 224360
359, 32.0781, 24.9547, 114002
359, 37.0781, 25.4484, 915893
359, 33.3594, 24.6609, 852534
359, 47.1406, 27.0875, 266226
359, 39.1719, 25.463, 343788
359, 50.0156, 29.2146, 579336
359, 35.875, 25.5719, 218640
359, 54.1875, 26.3729, 233835
359, 32.4375, 26.5719, 623289
359, 38.7812, 24.662, 141305
359, 37.1562, 26.1901, 844007
