tags_collected, collisions_in_seconds, time_in_minutes, random_seed
359, 19.4219, 52.4031, 232415
359, 26.1094, 53.5479, 467102
359, 17.9844, 50.0417, 805059
359, 11.4531, 52.1125, 232115
359, 24.4531, 47.2391, 468409
359, 31.25, 52.6057, 190458
359, 25.8281, 48.776, 315979
359, 23.6719, 51.6714, 523412
359, 21.625, 51.3391, 559071
359, 22.0312, 47.9062, 377515
359, 16.875, 49.7177, 321432
359, 15, 49.6677, 788665
359, 25.9375, 53.375, 381671
359, 34.5469, 52.1135, 757365
359, 22.3906, 48.7703, 882203
359, 15.2031, 48.1427, 71546
359, 28.9688, 50.8568, 67036
359, 18.4375, 50.6729, 808329
359, 12.6875, 48.6703, 400105
359, 14.0938, 50.1406, 556532
359, 23.4531, 50.3458, 961818
359, 18.0156, 49.8042, 419519
359, 29.9062, 49.7833, 934215
359, 15.6875, 48.826, 387075
359, 20.5469, 50.301, 663408
359, 32.75, 51.3385, 277193
359, 13.2969, 48.7245, 107882
359, 22.4531, 50.9776, 433844
359, 16.5625, 50.7125, 214975
359, 25.5781, 50.4776, 919995
