tags_collected, collisions_in_seconds, time_in_minutes, random_seed
359, 45.6875, 17.2224, 187008
359, 45.9062, 16.8625, 451064
359, 57.0938, 16.6661, 340380
359, 52.5, 17.6708, 61088
359, 69.2656, 18.8344, 635404
359, 57.5781, 17.5292, 176575
359, 55.3125, 17.2115, 483608
359, 43.0156, 17.6693, 625330
359, 59.625, 18.0328, 178489
359, 58.3438, 18.0807, 618975
359, 48.7656, 18.0302, 344205
359, 76.3125, 17.8922, 155152
359, 52.3125, 19.4208, 708984
359, 49.9688, 16.9349, 708735
359, 44.5781, 18.0531, 546515
359, 53.0938, 18.6828, 249289
359, 48.1719, 16.1948, 645886
359, 35.5312, 17.0427, 972435
359, 47.7344, 18.0104, 321586
359, 63.7812, 18.2807, 505385
359, 42.5469, 16.8125, 831777
359, 62.625, 17.7505, 994025
359, 43.2344, 18.8083, 678730
359, 56.4219, 19.0172, 513475
359, 64.2188, 18.8068, 344625
359, 56.75, 16.7568, 41057
359, 51.2656, 18.5406, 583303
359, 47.2031, 17.3974, 183056
359, 48.2969, 17.7911, 496256
359, 46.6406, 17.1594, 329334
