tags_collected, collisions_in_seconds, time_in_minutes, random_seed
359, 108.828, 9.53333, 928583
359, 110.547, 9.71719, 168063
359, 106.438, 9.18906, 651546
359, 121.281, 9.66875, 260909
359, 114.719, 9.85521, 776495
359, 106.672, 9.76719, 498721
359, 91.8438, 9.40729, 52343
359, 100.906, 9.63594, 9590
359, 91.9531, 9.56719, 410036
359, 92.4531, 8.74219, 855233
359, 111.391, 9.38854, 831515
359, 106.328, 9.68958, 837556
359, 104.5, 10.3719, 520491
359, 90.5625, 9.55, 326088
359, 101.75, 9.5974, 694084
359, 100.688, 9.2125, 2306
359, 101.125, 9.88177, 606945
359, 104.828, 9.14427, 430573
359, 86.3125, 9.43177, 52283
359, 98.4375, 9.47135, 184581
359, 115.297, 9.84531, 231433
359, 96.7656, 9.42031, 118535
359, 92.7344, 9.04531, 41065
359, 97.4688, 9.35417, 619418
359, 107.797, 9.78438, 565272
359, 102.078, 9.72552, 239453
359, 110.938, 9.44219, 923103
359, 103.531, 9.55312, 972563
359, 86.625, 9.9125, 201239
359, 106.375, 9.32031, 82911
