tags_collected, collisions_in_seconds, time_in_minutes, random_seed
359, 65.9844, 13.8859, 796241
359, 75.2656, 13.9698, 966951
359, 68.3281, 13.3578, 785218
359, 66.4062, 12.8719, 633796
359, 67.3125, 13.6182, 886425
359, 66.4688, 12.5542, 926842
359, 70.1719, 13.8245, 925605
359, 69.1094, 14.1021, 114645
359, 62.625, 13.9214, 173753
359, 73.4375, 14.8776, 466784
359, 66.1562, 13.5531, 987465
359, 70.9844, 13.1813, 277441
359, 70.6875, 13.6115, 815392
359, 60.375, 13.3786, 320475
359, 69.9844, 12.9609, 231506
359, 86, 14.6641, 631281
359, 64.0938, 13.0859, 740982
359, 69.9375, 13.7073, 958262
359, 75.4688, 13.4698, 790236
359, 74.875, 14.376, 669899
359, 77.6094, 13.7771, 543976
359, 69.6719, 13.5682, 664965
359, 81.8125, 13.0062, 28413
359, 77.3438, 13.2344, 365684
359, 65.0312, 13.6667, 985490
359, 78.8125, 13.5583, 119609
359, 60.5625, 14.0417, 167538
359, 79.0938, 13.5031, 363064
359, 61.6562, 14.3984, 337476
359, 79.5625, 14.488, 85487
