tags_collected, collisions_in_seconds, time_in_minutes, random_seed
359, 333.391, 16.1885, 12731
359, 323.578, 16.05, 494165
359, 302.625, 16.0484, 660199
359, 307.438, 16.4187, 980853
359, 348.969, 16.1849, 956911
359, 309.641, 15.9281, 323072
359, 323.078, 16.0729, 461453
359, 377.766, 16.9859, 741732
359, 327.031, 15.6896, 375003
359, 316.484, 16.3245, 30719
359, 311.641, 16.4745, 945825
359, 308.75, 15.9391, 875169
359, 334.469, 16.5115, 803351
359, 365.672, 15.9411, 682295
359, 340.781, 15.8177, 712236
359, 324.672, 15.5818, 424150
359, 317.406, 16.225, 10089
359, 303.344, 16.2891, 414567
359, 339.688, 16.6958, 916854
359, 299.219, 15.8568, 347396
359, 308.359, 15.8719, 381006
359, 316.859, 16.125, 307971
359, 314.406, 16.0469, 684448
359, 308.828, 16.5224, 761985
359, 328.172, 15.2719, 726262
359, 325.984, 15.926, 649561
359, 313.375, 15.8526, 874138
359, 309.531, 16.7969, 867452
359, 332.953, 15.8307, 922203
359, 300.016, 15.9318, 115067
