7937.25, 11388.9
8043.16, 11428.9
8290.91, 11918.4
8002.97, 13461.3
7898.56, 11934.1
8341.09, 12074.5
8883.53, 12270.4
8452.47, 12056.3
8607.88, 12059.3
8634.53, 13681.3
8361.84, 12104.2
8217.47, 13188.5
8688.12, 12358.2
8597.38, 12121
8187.75, 11424.8
8469.56, 12187.3
8431.72, 12246.5
7993.09, 12166.9
8496.53, 11603.5
8369.09, 11545.7
8544.03, 12313.7
7881.06, 11883.7
8001, 12376.3
8277.84, 13248.3
7868.41, 12124.3
8409.34, 12574
8275.81, 12175.4
8115.53, 11692.3
8153, 12450.1
8711.91, 12075.5
