tags_collected, collisions_in_seconds, time_in_minutes, random_seed
359, 62.4688, 53.6839, 76704
359, 55.5781, 54.0891, 106348
359, 53.1875, 56.137, 629429
359, 47.8906, 59.6229, 981722
359, 56.0156, 55.0906, 579900
359, 52.2031, 56.7099, 348593
359, 62.375, 58.7609, 747501
359, 62.25, 56.9688, 970995
359, 55.1719, 57.4089, 330339
359, 42.5625, 61.9885, 856939
359, 70.375, 56.85, 338609
359, 52.8594, 59.4609, 956195
359, 48.6094, 58.462, 526855
359, 69.4688, 57.551, 613216
359, 48.8906, 54.4792, 379365
359, 60.2344, 57.3802, 913194
359, 62.5781, 57.4396, 834092
359, 59, 56, 254693
359, 45, 55.8333, 351058
359, 53.5781, 55.3188, 424977
359, 57.0312, 57.938, 68289
359, 68.4531, 54.9021, 732875
359, 61.4844, 56.6036, 414935
359, 55.5156, 59.7948, 637264
359, 57.0625, 55.5354, 217174
359, 50.625, 58.287, 130481
359, 45.7344, 56.8089, 300294
359, 60.7031, 55.0219, 947454
359, 53.0156, 57.2307, 168909
359, 49.8906, 57.7427, 855836
