tags_collected, collisions_in_seconds, time_in_minutes, random_seed
417, 92.3281, 10, 723321
404, 93.5938, 10, 690900
427, 91.3906, 10, 163938
430, 87.0312, 10, 219165
416, 74.2344, 10, 603524
418, 85.25, 10, 523588
438, 82.0156, 10, 613767
433, 78.0469, 10, 391608
419, 87.3125, 10, 111756
408, 96.9375, 10, 834121
449, 81.4844, 10, 534281
431, 88.7031, 10, 280488
406, 91.4688, 10, 56695
420, 82.6875, 10, 948167
426, 87.2344, 10, 804923
418, 92.6562, 10, 425725
428, 82.9531, 10, 103434
427, 93.7188, 10, 652421
436, 75.8438, 10, 332458
428, 88.4375, 10, 672843
422, 95.8125, 10, 209918
417, 75.125, 10, 995223
433, 79.75, 10, 563274
430, 90.9531, 10, 154438
408, 89.0469, 10, 863567
433, 85.7031, 10, 520843
436, 91.5, 10, 270897
415, 88.3125, 10, 790105
431, 89.4375, 10, 601390
424, 86.7812, 10, 269678
