tags_collected, collisions_in_seconds, time_in_minutes, random_seed
441, 104.484, 10, 475439
434, 93.4688, 10, 615169
429, 88.7344, 10, 638697
423, 107.281, 10, 821157
438, 107.172, 10, 777488
439, 95.5, 10, 762456
437, 121.891, 10, 745084
425, 92.3438, 10, 633094
414, 105.594, 10, 737250
443, 111.078, 10, 990886
448, 92.7344, 10, 128151
452, 91.3906, 10, 474678
439, 99.0469, 10, 675112
441, 101.016, 10, 48181
442, 93.4531, 10, 393831
397, 114.078, 10, 927054
414, 110.156, 10, 446258
439, 92.9062, 10, 962345
451, 99.7656, 10, 271048
447, 99.8281, 10, 828397
435, 91.6719, 10, 202535
437, 103, 10, 384483
425, 99.9688, 10, 245677
436, 94.7344, 10, 221147
427, 113.203, 10, 226695
444, 100.797, 10, 293059
444, 117.109, 10, 305811
433, 118.578, 10, 139079
440, 108.484, 10, 182980
419, 107.641, 10, 45777
