Forage: 52, 52, 59, 52, 45, 37, 39, 28, 27, 26
Forage: 42, 64, 52, 54, 40, 40, 35, 29, 25, 23
Forage: 51, 56, 54, 50, 47, 39, 42, 33, 25, 30
Forage: 51, 59, 55, 47, 43, 38, 41, 30, 34, 32
Forage: 49, 59, 55, 47, 43, 41, 35, 37, 32, 18
Forage: 43, 59, 55, 46, 50, 39, 37, 40, 28, 21
Forage: 57, 61, 51, 53, 41, 49, 36, 36, 32, 22
Forage: 46, 57, 52, 54, 46, 41, 37, 40, 31, 29
Forage: 48, 64, 52, 54, 48, 37, 34, 29, 26, 27
Forage: 52, 53, 49, 46, 49, 38, 36, 30, 24, 31
Forage: 53, 59, 57, 53, 43, 47, 39, 38, 36, 24
Forage: 56, 56, 51, 51, 47, 36, 38, 34, 39, 23
Forage: 49, 58, 50, 47, 46, 42, 33, 30, 31, 20
Forage: 50, 65, 52, 52, 39, 40, 39, 32, 29, 22
Forage: 46, 64, 54, 50, 44, 44, 29, 36, 32, 27
Forage: 49, 52, 53, 51, 41, 46, 43, 33, 23, 27
Forage: 50, 57, 49, 36, 52, 52, 37, 36, 32, 27
Forage: 47, 57, 54, 53, 39, 42, 34, 37, 30, 34
Forage: 52, 47, 58, 50, 44, 53, 35, 36, 33, 28
Forage: 49, 58, 55, 55, 40, 45, 42, 34, 28, 22
Forage: 56, 53, 50, 48, 47, 41, 34, 33, 34, 26
Forage: 44, 51, 58, 48, 52, 39, 39, 27, 30, 29
Forage: 49, 58, 56, 49, 50, 41, 31, 37, 33, 29
Forage: 47, 59, 57, 48, 50, 36, 34, 43, 28, 28
Forage: 46, 57, 52, 48, 44, 40, 32, 28, 33, 28
Forage: 52, 61, 51, 48, 51, 36, 34, 42, 29, 29
Forage: 52, 61, 51, 49, 47, 43, 35, 35, 32, 31
Forage: 49, 60, 43, 47, 50, 41, 29, 33, 35, 28
Forage: 53, 56, 56, 52, 45, 41, 38, 30, 38, 22
Forage: 48, 56, 51, 41, 40, 42, 41, 38, 40, 27
