tags_collected, collisions_in_seconds, time_in_minutes, random_seed
464, 109.031, 10, 499386
454, 99.2188, 10, 823723
466, 95.4219, 10, 289673
449, 107.125, 10, 529522
450, 109.453, 10, 896525
437, 99.7188, 10, 199488
447, 104.016, 10, 440677
458, 118.766, 10, 626307
452, 110.844, 10, 109996
457, 95.2656, 10, 481239
452, 112.094, 10, 908922
440, 108.625, 10, 234539
440, 118.453, 10, 775298
445, 111.406, 10, 192753
457, 110.422, 10, 881009
456, 101.438, 10, 38974
450, 118.938, 10, 438269
450, 122.172, 10, 760514
444, 125.547, 10, 162057
451, 109.141, 10, 619197
460, 93, 10, 938461
450, 113.859, 10, 551485
442, 101.656, 10, 58112
460, 121.047, 10, 417744
446, 113.297, 10, 710104
460, 122.578, 10, 108088
457, 120.453, 10, 462868
453, 114.5, 10, 848896
438, 118.5, 10, 315515
442, 110.266, 10, 624745
