tags_collected, collisions_in_seconds, time_in_minutes, random_seed
431, 76.8594, 10, 331126
433, 97.1719, 10, 722974
437, 94.625, 10, 5679
405, 109.422, 10, 273689
451, 77.2031, 10, 695328
425, 90.3281, 10, 426416
415, 96.5156, 10, 817876
435, 115.938, 10, 104476
433, 117.828, 10, 359736
437, 76.7031, 10, 673493
443, 82.6094, 10, 948572
431, 71.6719, 10, 218998
434, 95.8125, 10, 647229
429, 109.453, 10, 937503
449, 84.6875, 10, 193264
427, 103.969, 10, 360486
435, 85.2656, 10, 571204
421, 112.641, 10, 667317
439, 93.625, 10, 983499
420, 100.156, 10, 405577
426, 95.5781, 10, 864699
413, 97.6562, 10, 116202
438, 87.5938, 10, 518635
430, 93.1406, 10, 701677
418, 87.3906, 10, 35534
430, 80.0781, 10, 386715
424, 97.5, 10, 845237
425, 95.5781, 10, 354962
427, 86.3125, 10, 789309
412, 103.422, 10, 127858
