48234.1, 16565.9
40046.8, 24753.2
41460.7, 23339.3
34053.2, 30746.8
41156.2, 23643.8
42271.4, 22528.6
42349.9, 22450.1
33068.8, 31731.2
43285.7, 21514.3
30733, 34067
40806.8, 23993.2
44298.6, 20501.4
34584, 30216
35181, 29619
36218.4, 28581.6
38576, 26224
37867, 26933
41864.1, 22935.9
35042.2, 29757.8
35361.9, 29438.1
41819.2, 22980.8
43265.5, 21534.5
34507.4, 30292.6
37921.6, 26878.4
37222.9, 27577.1
30392.8, 34407.2
36292, 28508
37983.7, 26816.3
30413, 34387
38566, 26234
36082.9, 28717.1
31290, 33510
44243.8, 20556.2
39095.4, 25704.6
33710, 31090
37431, 27369
36549.6, 28250.4
25483.5, 39316.5
41463.6, 23336.4
40502.2, 24297.8
31542.9, 33257.1
38466.6, 26333.4
40550.2, 24249.8
39539.4, 25260.6
42416.9, 22383.1
42656.3, 22143.7
47990.5, 16809.5
36912.3, 27887.7
39438.5, 25361.5
40054.7, 24745.3
