Forage: 3, 7, 11, 15, 11, 12, 14, 14, 25, 21, 19, 19, 15, 16, 16
Forage: 12, 10, 18, 24, 17, 17, 14, 15, 12, 18, 22, 18, 8, 15, 12
Forage: 5, 10, 17, 17, 18, 17, 17, 17, 23, 10, 21, 19, 15, 17, 15
Forage: 7, 10, 11, 17, 16, 22, 25, 23, 22, 27, 13, 19, 13, 11, 12
Forage: 4, 10, 11, 17, 18, 13, 15, 19, 13, 17, 21, 19, 20, 13, 18
Forage: 6, 14, 14, 14, 14, 19, 18, 14, 14, 12, 13, 17, 9, 18, 12
Forage: 6, 7, 11, 12, 17, 18, 15, 16, 17, 16, 17, 18, 14, 17, 13
Forage: 4, 9, 12, 12, 16, 18, 14, 15, 15, 22, 22, 21, 20, 21, 10
Forage: 7, 10, 14, 13, 9, 11, 14, 14, 16, 14, 16, 16, 17, 21, 20
Forage: 5, 10, 14, 21, 22, 17, 19, 21, 19, 18, 23, 14, 12, 10, 10
Forage: 5, 4, 11, 14, 16, 14, 16, 14, 21, 17, 19, 19, 18, 14, 15
Forage: 8, 15, 14, 15, 20, 17, 19, 21, 20, 21, 18, 19, 19, 15, 7
Forage: 6, 10, 11, 14, 12, 14, 19, 14, 18, 17, 27, 23, 19, 17, 13
Forage: 9, 12, 11, 15, 15, 16, 13, 15, 19, 21, 19, 14, 11, 12, 17
Forage: 9, 18, 20, 17, 19, 19, 21, 24, 17, 14, 12, 9, 7, 6, 8
Forage: 8, 16, 13, 12, 16, 15, 17, 22, 16, 20, 16, 17, 15, 4, 10
Forage: 6, 12, 13, 21, 17, 21, 21, 21, 20, 13, 15, 11, 17, 16, 10
Forage: 3, 4, 9, 10, 11, 15, 13, 15, 15, 16, 12, 16, 13, 13, 14
Forage: 5, 8, 16, 17, 11, 14, 14, 9, 16, 11, 11, 12, 16, 17, 17
Forage: 9, 12, 15, 13, 9, 10, 13, 9, 12, 16, 12, 11, 14, 17, 12
Forage: 8, 8, 11, 13, 6, 10, 14, 7, 11, 14, 19, 14, 20, 16, 13
Forage: 5, 8, 19, 16, 15, 17, 11, 18, 16, 16, 17, 19, 19, 21, 11
Forage: 9, 16, 19, 18, 18, 19, 22, 21, 18, 14, 17, 17, 10, 7, 6
Forage: 5, 7, 12, 13, 19, 14, 15, 12, 11, 9, 14, 6, 13, 14, 19
Forage: 3, 8, 11, 17, 21, 17, 20, 18, 18, 18, 17, 15, 10, 16, 15
Forage: 5, 7, 14, 13, 17, 15, 20, 19, 17, 15, 16, 13, 15, 7, 9
Forage: 8, 19, 14, 18, 23, 22, 25, 20, 21, 18, 15, 10, 13, 8, 6
Forage: 2, 11, 14, 18, 15, 18, 15, 20, 14, 13, 14, 14, 15, 10, 15
Forage: 10, 15, 12, 19, 13, 23, 17, 16, 19, 13, 20, 16, 10, 13, 11
Forage: 11, 11, 11, 10, 14, 15, 10, 9, 12, 8, 11, 11, 16, 10, 9
Forage: 8, 13, 14, 22, 19, 16, 23, 23, 26, 20, 13, 12, 6, 8, 11
Forage: 6, 11, 16, 12, 13, 7, 13, 12, 11, 12, 16, 15, 17, 12, 19
Forage: 8, 15, 19, 19, 26, 18, 25, 26, 20, 26, 21, 11, 6, 7, 6
Forage: 5, 5, 14, 16, 19, 13, 20, 12, 15, 10, 14, 13, 15, 14, 17
Forage: 12, 15, 16, 13, 13, 14, 16, 21, 14, 15, 18, 9, 17, 11, 12
Forage: 7, 9, 12, 15, 16, 17, 23, 15, 17, 19, 19, 16, 17, 17, 17
Forage: 5, 9, 16, 14, 17, 13, 12, 20, 16, 16, 14, 16, 17, 15, 14
Forage: 5, 9, 6, 14, 17, 15, 17, 16, 15, 14, 9, 17, 13, 13, 8
Forage: 4, 10, 9, 12, 10, 12, 9, 10, 12, 17, 13, 14, 10, 14, 11
Forage: 7, 8, 13, 6, 13, 18, 11, 22, 18, 16, 11, 16, 16, 16, 18
Forage: 8, 12, 20, 20, 18, 23, 23, 22, 15, 15, 14, 11, 12, 14, 10
Forage: 7, 22, 14, 22, 15, 19, 20, 23, 26, 22, 22, 22, 8, 5, 3
Forage: 7, 11, 15, 13, 14, 19, 13, 18, 12, 14, 17, 15, 16, 15, 9
Forage: 2, 5, 9, 14, 14, 18, 13, 11, 11, 16, 16, 18, 19, 17, 16
Forage: 9, 12, 18, 17, 18, 12, 23, 20, 16, 22, 14, 20, 13, 10, 10
Forage: 6, 12, 13, 16, 11, 12, 11, 13, 13, 16, 14, 15, 19, 16, 13
Forage: 11, 11, 18, 20, 24, 29, 23, 25, 25, 18, 17, 14, 10, 8, 2
Forage: 8, 11, 15, 20, 18, 18, 22, 22, 14, 17, 18, 18, 13, 11, 8
Forage: 5, 10, 18, 26, 26, 20, 18, 18, 12, 18, 16, 15, 16, 17, 14
Forage: 2, 9, 10, 10, 14, 20, 17, 13, 8, 6, 6, 13, 16, 13, 11
