7175.22, 14424.8
8660, 12940
7672.56, 13927.4
7701.12, 13898.9
8090.97, 13509
7622.19, 13977.8
7321, 14279
6844, 14756
8466.59, 13133.4
7589.69, 14010.3
7037.91, 14562.1
7644.56, 13955.4
8664.06, 12935.9
7473.06, 14126.9
8034.22, 13565.8
8977.44, 12622.6
7360.34, 14239.7
6913.88, 14686.1
7532.78, 14067.2
8444.47, 13155.5
8563.44, 13036.6
7817.91, 13782.1
7405.03, 14195
7833.62, 13766.4
7085.12, 14514.9
8110.09, 13489.9
7348.84, 14251.2
7626, 13974
8770.16, 12829.8
8849.22, 12750.8
7128.62, 14471.4
9514.5, 12085.5
7312.28, 14287.7
8715.41, 12884.6
7175.25, 14424.8
7823.72, 13776.3
7630.66, 13969.3
6542.31, 15057.7
8168.75, 13431.2
8959.75, 12640.2
7445.78, 14154.2
7863.34, 13736.7
7817.69, 13782.3
5922.56, 15677.4
6831.12, 14768.9
6963.09, 14636.9
7437.09, 14162.9
7942.06, 13657.9
6900.78, 14699.2
5654.03, 15946
