Forage: 0, 8, 11, 13, 15, 8, 12, 11, 10, 12, 15, 14, 16, 13, 13
Forage: 1, 2, 4, 5, 6, 4, 4, 5, 1, 5, 5, 2, 4, 2, 6
Forage: 1, 7, 15, 16, 13, 7, 12, 9, 10, 10, 13, 15, 12, 9, 13
Forage: 7, 8, 5, 7, 5, 8, 9, 6, 10, 8, 6, 6, 10, 7, 9
Forage: 5, 7, 11, 7, 10, 8, 13, 15, 9, 12, 8, 14, 8, 9, 12
Forage: 0, 0, 1, 3, 9, 11, 12, 8, 12, 10, 9, 13, 10, 10, 10
Forage: 2, 6, 7, 8, 5, 6, 12, 7, 11, 8, 8, 9, 7, 8, 4
Forage: 1, 4, 7, 6, 6, 14, 16, 12, 14, 19, 14, 20, 14, 19, 15
Forage: 3, 5, 12, 7, 10, 14, 8, 12, 8, 7, 12, 9, 8, 8, 8
Forage: 0, 1, 2, 7, 7, 10, 11, 6, 12, 14, 11, 7, 11, 18, 14
Forage: 1, 6, 15, 19, 20, 22, 21, 19, 22, 18, 18, 20, 12, 10, 12
Forage: 5, 7, 6, 6, 5, 9, 13, 9, 15, 10, 13, 20, 15, 19, 21
Forage: 1, 2, 5, 5, 5, 3, 3, 5, 3, 2, 3, 4, 4, 6, 2
Forage: 1, 4, 7, 10, 7, 6, 6, 4, 6, 9, 5, 4, 1, 8, 4
Forage: 2, 7, 12, 14, 21, 17, 27, 25, 28, 23, 14, 17, 15, 9, 9
Forage: 6, 9, 12, 7, 9, 13, 8, 12, 7, 8, 10, 6, 7, 8, 3
Forage: 0, 3, 7, 9, 12, 12, 10, 16, 21, 16, 23, 18, 19, 16, 22
Forage: 5, 8, 8, 8, 7, 4, 1, 5, 1, 7, 3, 2, 3, 10, 3
Forage: 2, 3, 8, 7, 6, 6, 3, 9, 8, 8, 6, 9, 8, 5, 9
Forage: 2, 4, 6, 6, 6, 7, 6, 5, 5, 4, 4, 9, 3, 8, 5
Forage: 0, 2, 4, 7, 18, 16, 22, 24, 19, 19, 23, 10, 13, 15, 11
Forage: 0, 3, 3, 9, 7, 10, 12, 12, 14, 15, 13, 19, 16, 17, 20
Forage: 1, 2, 6, 11, 9, 13, 11, 16, 14, 9, 11, 10, 11, 10, 10
Forage: 3, 5, 2, 7, 7, 4, 6, 3, 8, 5, 9, 6, 9, 4, 4
Forage: 0, 9, 13, 15, 20, 20, 23, 20, 23, 21, 17, 15, 14, 14, 11
Forage: 0, 4, 11, 9, 11, 13, 9, 10, 12, 8, 17, 10, 14, 10, 9
Forage: 9, 10, 9, 5, 8, 10, 7, 12, 13, 12, 10, 8, 6, 12, 10
Forage: 0, 0, 3, 4, 2, 5, 7, 9, 6, 3, 3, 9, 7, 4, 6
Forage: 2, 5, 10, 9, 5, 11, 14, 6, 11, 13, 17, 10, 10, 12, 6
Forage: 0, 2, 3, 7, 12, 17, 6, 12, 9, 11, 3, 6, 10, 7, 12
Forage: 12, 11, 11, 10, 13, 7, 8, 7, 10, 4, 5, 4, 10, 4, 5
Forage: 1, 2, 6, 7, 17, 18, 16, 17, 9, 17, 13, 13, 12, 13, 11
Forage: 0, 1, 3, 8, 12, 9, 12, 14, 7, 9, 6, 9, 7, 9, 4
Forage: 0, 0, 3, 7, 8, 9, 11, 5, 11, 8, 5, 5, 5, 6, 10
Forage: 1, 4, 8, 10, 12, 11, 13, 12, 12, 8, 10, 7, 10, 9, 9
Forage: 0, 3, 4, 9, 14, 14, 9, 11, 19, 14, 19, 21, 23, 9, 14
Forage: 1, 4, 5, 10, 9, 7, 9, 7, 7, 12, 6, 8, 8, 5, 5
Forage: 0, 3, 4, 7, 4, 5, 12, 12, 10, 13, 13, 15, 9, 15, 17
Forage: 2, 4, 7, 12, 12, 15, 9, 14, 11, 15, 16, 20, 21, 16, 22
Forage: 2, 4, 7, 11, 12, 12, 8, 5, 7, 9, 9, 9, 9, 9, 11
Forage: 1, 2, 5, 19, 16, 22, 21, 21, 22, 18, 17, 12, 22, 16, 15
Forage: 6, 7, 6, 5, 4, 6, 3, 2, 3, 2, 3, 2, 1, 0, 3
Forage: 2, 4, 5, 10, 12, 13, 10, 7, 12, 12, 13, 12, 12, 15, 9
Forage: 1, 4, 7, 9, 4, 4, 7, 3, 3, 5, 2, 3, 4, 5, 4
Forage: 10, 13, 15, 9, 8, 13, 6, 8, 2, 6, 9, 5, 7, 10, 7
Forage: 6, 10, 14, 13, 10, 17, 12, 17, 4, 9, 10, 9, 10, 9, 6
Forage: 2, 8, 7, 9, 10, 9, 14, 13, 13, 18, 20, 17, 17, 18, 17
Forage: 13, 14, 15, 16, 13, 14, 10, 11, 12, 13, 10, 12, 9, 9, 9
Forage: 9, 5, 8, 10, 3, 7, 4, 6, 8, 7, 6, 10, 9, 10, 12
Forage: 0, 4, 6, 8, 15, 15, 14, 13, 15, 11, 16, 12, 12, 13, 9
