tags_collected, collisions_in_seconds, time_in_minutes, random_seed
359, 87.1562, 9.46615, 111622
359, 113.469, 9.78802, 39906
359, 109.672, 9.52604, 261860
359, 102.562, 9.69323, 132473
359, 98, 9.10573, 614503
359, 104.641, 9.1625, 789836
359, 96.0938, 8.9349, 141719
359, 112.984, 9.41875, 184998
359, 112.391, 9.71406, 912390
359, 98.875, 9.62552, 32389
359, 101.875, 9.3526, 195568
359, 97, 9.22865, 752278
359, 97.0156, 9.54063, 921353
359, 114.656, 9.35156, 390299
359, 95.9375, 9.69792, 579398
359, 99.5156, 9.34896, 550234
359, 97.7812, 9.28646, 960938
359, 124.984, 10.3234, 215844
359, 102.875, 9.45677, 341813
359, 103.938, 9.74844, 885845
359, 91.9375, 9.35677, 105472
359, 105.266, 9.55156, 803749
359, 107.031, 9.63281, 809022
359, 94.375, 9.91146, 122987
359, 83.1875, 9.06771, 629186
359, 107.141, 9.59792, 409628
359, 102.703, 9.74479, 299349
359, 100.047, 9.42812, 350585
359, 111.969, 9.56458, 956720
359, 114.984, 10.0391, 428132
