tags_collected, collisions_in_seconds, time_in_minutes, random_seed
359, 291.312, 1.97917, 319199
359, 287.234, 1.95312, 940076
359, 297.625, 2.03542, 621915
359, 282.281, 1.97344, 840951
359, 260.781, 1.95677, 552674
359, 254.453, 1.92708, 113980
359, 295.625, 1.99115, 477496
359, 278.859, 1.99792, 237763
359, 289.938, 2.01719, 12620
359, 261.453, 1.86719, 227750
359, 271.562, 2.01042, 18897
359, 250.969, 1.99115, 765489
359, 278.844, 1.95469, 582112
359, 264.422, 1.86354, 203104
360, 284.359, 1.9776, 853492
359, 273.656, 1.92552, 680655
359, 247.516, 1.94115, 848715
359, 300.562, 2.03073, 251949
359, 245.297, 1.90573, 281790
359, 291.625, 1.93385, 588811
359, 280.984, 1.96042, 778731
359, 283.578, 2.01979, 188593
359, 252.688, 1.97656, 219405
359, 284.266, 1.95625, 872212
359, 273.953, 1.90312, 879235
359, 282.047, 2.00677, 611343
359, 256.438, 1.97917, 983850
359, 296.266, 2.01719, 355932
359, 271.156, 1.89844, 196795
359, 289.594, 1.99844, 930553
