tags_collected, collisions_in_seconds, time_in_minutes, random_seed
359, 167.234, 3.13958, 504004
359, 176.891, 3.0474, 461505
359, 155.266, 3.09219, 752952
359, 154.906, 3.12865, 380130
359, 167.125, 2.96615, 273830
359, 154.594, 2.90937, 215635
359, 149.234, 2.95885, 118263
359, 181.031, 3.10625, 158597
359, 171.938, 3.08021, 748383
359, 161.719, 3.0375, 495257
359, 161.688, 3.11354, 961351
359, 149.438, 2.88229, 712705
359, 154.344, 3.00156, 536665
359, 160.672, 3.06094, 662866
359, 170.906, 3.05365, 163592
359, 148.844, 2.97031, 546657
359, 185.172, 3.21771, 584620
359, 152.312, 2.94219, 956113
359, 158.812, 3.03594, 887518
359, 180.094, 3.18281, 202618
359, 154.906, 2.88333, 314317
359, 160.812, 3.1151, 53476
359, 158.406, 3.03646, 951443
359, 169.812, 3.0125, 318573
359, 167.797, 3.125, 573507
359, 152.328, 2.96094, 415045
359, 180.094, 3.01198, 326409
359, 161.859, 3.0901, 597363
359, 157.25, 2.92969, 267936
359, 141.672, 2.98854, 215051
