tags_collected, collisions_in_seconds, time_in_minutes, random_seed
359, 185.609, 2.48125, 488259
359, 193.984, 2.59948, 169845
359, 189.641, 2.55469, 523922
359, 192.891, 2.49948, 728590
359, 173.094, 2.55573, 467132
359, 172.766, 2.50781, 625995
359, 225.203, 2.57396, 348239
359, 185.516, 2.41979, 562038
359, 175.547, 2.47812, 823612
359, 210.172, 2.53906, 515645
359, 174.297, 2.54323, 530263
359, 207.891, 2.625, 846613
359, 182.391, 2.57083, 415861
359, 189.641, 2.51302, 678171
359, 195.719, 2.48594, 372129
359, 183.656, 2.62969, 104356
359, 173.609, 2.525, 817639
359, 197.594, 2.60312, 756912
359, 193.219, 2.52344, 270735
359, 168.234, 2.45573, 83028
359, 208.656, 2.6026, 581900
359, 181.625, 2.44687, 79595
359, 183.656, 2.5724, 441915
359, 161.875, 2.39792, 914181
359, 186.359, 2.44635, 215186
359, 185.703, 2.53802, 748122
359, 167.109, 2.46302, 707675
359, 193.938, 2.49219, 343972
359, 178.469, 2.41771, 183843
359, 178.203, 2.4875, 324869
