tags_collected, collisions_in_seconds, time_in_minutes, random_seed
359, 233.219, 2.22604, 973796
360, 248.328, 2.31354, 813758
359, 220.016, 2.1901, 515329
359, 243.312, 2.21719, 124669
359, 224.766, 2.1599, 59434
359, 227.5, 2.16354, 564828
359, 221.328, 2.19687, 963022
359, 246.969, 2.25208, 770730
359, 245.375, 2.21927, 852120
359, 206.594, 2.09948, 593248
359, 234.625, 2.11927, 703703
359, 221.125, 2.15, 28620
359, 242.25, 2.22031, 423349
359, 226.188, 2.12865, 275025
359, 235.359, 2.18958, 427327
359, 213.484, 2.08542, 124311
359, 208.406, 2.13906, 33462
359, 209.438, 2.06354, 357470
359, 215, 2.12917, 87816
359, 223.703, 2.30365, 202300
359, 237.484, 2.15052, 625258
359, 209.625, 2.08958, 272018
359, 214.516, 2.2125, 335148
359, 289.797, 2.35833, 67681
359, 225.656, 2.13437, 50424
359, 223.438, 2.22292, 262466
360, 222.641, 2.30573, 104243
360, 217.125, 2.15781, 523976
359, 214.469, 2.15625, 220564
359, 239, 2.2151, 461169
