tags_collected, collisions_in_seconds, time_in_minutes, random_seed
359, 78.0781, 5.65104, 438124
359, 82.125, 5.51042, 720904
359, 70.8438, 5.57656, 924956
359, 73.5625, 5.41875, 466683
359, 85.2969, 5.66406, 317110
359, 74.8594, 5.7651, 785336
359, 78.6875, 5.40365, 623022
359, 70.4844, 5.69427, 546129
359, 85.4688, 5.41406, 999797
359, 81.8281, 5.55104, 820255
359, 80.5312, 5.43646, 152306
359, 65.1406, 5.52292, 138136
359, 70.5938, 5.63438, 379053
359, 62.125, 5.17083, 634657
359, 78.3125, 5.57656, 895492
359, 77.1875, 5.76927, 260503
359, 69.7031, 5.25938, 993942
359, 79.375, 5.41823, 546517
359, 77.7969, 5.62344, 388204
359, 66.7969, 5.30573, 887155
359, 66.4844, 5.41823, 715978
359, 80.875, 5.66615, 611663
359, 75.8438, 5.82917, 41197
359, 80.5312, 5.7724, 897292
359, 77.375, 5.59531, 346719
359, 93.1406, 5.70469, 444749
359, 79.6562, 5.60573, 808999
359, 69.75, 5.39792, 877818
359, 84.7812, 5.71823, 471895
359, 79.9844, 5.82396, 784195
