tags_collected, collisions_in_seconds, time_in_minutes, random_seed
359, 52.0156, 11.3635, 201044
359, 57.3438, 11.7703, 577432
359, 50.9062, 11.1042, 42417
359, 45.8594, 11.1932, 293898
359, 39.2344, 11.1255, 663598
359, 47.0156, 11.3406, 589782
359, 50.5625, 11.1375, 855580
359, 51.625, 10.6135, 742159
359, 50.25, 11.4974, 328522
359, 45, 11.1443, 721188
359, 57.2344, 11.5302, 604524
359, 47.4531, 11.0245, 8898
359, 60.4531, 11.35, 794439
359, 54.75, 11.0177, 884868
359, 49.7031, 10.5255, 702390
359, 42.4531, 11.1052, 917754
359, 45.9844, 11.1932, 765827
359, 47.8281, 10.7391, 785133
359, 59.3125, 10.9865, 140634
359, 47.2969, 10.4583, 949652
359, 49.1406, 10.4557, 956758
359, 42.2188, 10.776, 64200
359, 48.3281, 11.1312, 590233
359, 40.7656, 10.7224, 569920
359, 49.1875, 11.0828, 986093
359, 50.8281, 10.687, 849688
359, 50.25, 11.3891, 340981
359, 55.4688, 11.3021, 410969
359, 53.8125, 11.2922, 416824
359, 54.5469, 11.0755, 496956
