tags_collected, collisions_in_seconds, time_in_minutes, random_seed
359, 97.6094, 3.88594, 298004
359, 124.25, 3.89948, 40476
359, 116.453, 4.01354, 755472
359, 125.062, 4.06146, 938749
359, 124.875, 3.9474, 125577
359, 110.906, 3.84271, 920553
359, 104.703, 3.84896, 499793
359, 132.859, 3.80156, 102022
359, 109.188, 3.77031, 486022
359, 99.8281, 3.72396, 737128
359, 118.156, 3.93854, 934018
359, 122.281, 3.76979, 742729
359, 107.5, 3.72708, 991196
359, 108.469, 3.85052, 50745
359, 114.203, 3.9974, 737678
359, 117.766, 3.94271, 28046
359, 129.219, 3.85677, 929981
359, 124.25, 4.00521, 498584
359, 109.75, 3.77344, 481671
359, 114.547, 3.83646, 795879
359, 110.359, 3.775, 254526
359, 104.547, 3.73906, 478991
359, 117.094, 3.84427, 626025
359, 99.9062, 3.69115, 13506
359, 118.359, 3.89792, 114761
359, 111.078, 3.92917, 944836
360, 113.766, 3.82187, 945393
359, 114.188, 3.9625, 598888
359, 113.016, 3.78698, 686355
359, 110.547, 3.75729, 100814
