24529.7, 61870.3
23105.6, 63294.4
29975.2, 56424.8
30115.6, 56284.4
20128.1, 66271.9
23085.1, 63314.9
21898.9, 64501.1
23132.5, 63267.5
18345.7, 65654.3
22671.4, 63728.6
25179, 61221
30175.5, 56224.5
26797.9, 59602.1
26132.4, 60267.6
22317.2, 64082.8
25267.8, 61132.2
26170.2, 60229.8
25995.7, 60404.3
27922.6, 58477.4
28097.8, 58302.2
24193.5, 62206.5
21693.2, 63098.8
20732.1, 65667.9
28760.3, 57639.7
26636.6, 59763.4
21384.2, 65015.8
28330.4, 58069.6
24720.4, 61679.6
21977.5, 64422.5
20134.9, 66265.1
16848.9, 69551.1
19420.3, 66979.7
25557.7, 60842.3
21160.1, 65239.9
28893.2, 57506.8
21306.9, 65093.1
21944, 64456
25343.4, 61056.6
28273.7, 58126.3
23309.6, 63090.4
28405.9, 57994.1
21327.3, 65072.7
25518.8, 60881.2
29341.7, 57058.3
26027.4, 60372.6
20528.4, 65871.6
26303, 60097
29400.7, 56999.3
21489.2, 64910.8
25545.4, 60854.6
23171.3, 63228.7
22243.5, 64156.5
19410.3, 66989.7
24237.5, 62162.5
20922.3, 65477.7
27850.2, 58549.8
27337.1, 55030.9
25042.3, 61357.7
28398.8, 58001.2
25968.2, 60431.8
33841.7, 52558.3
32354, 54046
32868.2, 53531.8
24571.1, 61828.9
21065.8, 65334.2
26058.3, 59981.7
28581.3, 57818.7
27508.6, 58891.4
20325.1, 66074.9
28966.2, 57433.8
20753.6, 61782.4
26466.1, 59933.9
18114.5, 68285.5
24131.1, 62268.9
26787.5, 59612.5
26611.7, 59788.3
21463.2, 64936.8
16196.5, 66963.5
25678, 60722
30771.7, 55628.3
20778, 65622
28093.2, 58306.8
29836.2, 56563.8
18161.4, 68238.6
28885.2, 57514.8
26107.3, 60292.7
19895.3, 49560.7
28690.6, 57709.4
28137, 58263
22223.7, 60384.3
23217.3, 63182.7
26570.3, 59829.7
23831.7, 62568.3
25456.8, 60943.2
17677.3, 65050.7
25612, 58196
25890.4, 60509.6
20465.4, 65934.6
23472.8, 62927.2
25767.9, 60632.1
29853.5, 56546.5
