tags_collected, collisions_in_seconds, time_in_minutes, random_seed
274, 128.812, 10, 30555
270, 117.844, 10, 149425
260, 162.531, 10, 354075
266, 109.641, 10, 551461
265, 114.828, 10, 772574
276, 122.297, 10, 412282
263, 112.719, 10, 86749
280, 126.5, 10, 951768
269, 123.984, 10, 479507
269, 101.062, 10, 468647
273, 107.141, 10, 40938
281, 107.094, 10, 460584
266, 107.078, 10, 26035
269, 119, 10, 737702
279, 129.922, 10, 247887
267, 123.156, 10, 354247
265, 125.625, 10, 736280
277, 126.125, 10, 949189
270, 141.172, 10, 985357
289, 117.844, 10, 872803
278, 128.891, 10, 747843
278, 106.812, 10, 622743
264, 114.344, 10, 658684
276, 118.859, 10, 786901
266, 101.875, 10, 752294
276, 119.5, 10, 566164
267, 107.516, 10, 345034
258, 113.422, 10, 318715
265, 125.938, 10, 728036
265, 119.859, 10, 999551
