tags_collected, collisions_in_seconds, time_in_minutes, random_seed
111, 16.1094, 10, 367825
120, 16.2812, 10, 69588
118, 13.8438, 10, 808282
125, 14.7188, 10, 474377
116, 13.7031, 10, 156308
114, 17.2344, 10, 917894
113, 12.7031, 10, 593345
114, 18.25, 10, 307983
114, 17.3906, 10, 130030
113, 12.8125, 10, 896984
122, 12.5, 10, 630006
114, 12.5625, 10, 267813
119, 18.5781, 10, 970104
123, 11.2031, 10, 679529
119, 22.6406, 10, 318608
111, 12.2812, 10, 960856
120, 20.25, 10, 682657
113, 8.6875, 10, 348502
120, 12.1406, 10, 21224
119, 15.2812, 10, 734362
121, 12.6094, 10, 458469
115, 15.3594, 10, 156510
114, 14.2188, 10, 855869
116, 10.6094, 10, 687619
112, 10.5781, 10, 436067
122, 17.9688, 10, 165798
112, 11.4531, 10, 943481
114, 13.4531, 10, 667833
116, 10.2344, 10, 429154
118, 14.3125, 10, 186973
