tags_collected, collisions_in_seconds, time_in_minutes, random_seed
233, 87.2344, 10, 30885
243, 78.75, 10, 623361
238, 77.6094, 10, 229115
240, 76.7031, 10, 390294
249, 63.4531, 10, 296854
245, 92.2656, 10, 243034
225, 91.5156, 10, 363329
231, 70.1562, 10, 462968
236, 71.8906, 10, 481742
241, 72.9062, 10, 589787
241, 84.75, 10, 581582
226, 86.9688, 10, 304602
232, 72.6406, 10, 970458
238, 74.3906, 10, 461400
239, 83.125, 10, 298538
228, 73.8438, 10, 66313
234, 83.4375, 10, 234956
232, 70.9375, 10, 96507
241, 77.9844, 10, 745124
232, 78.7188, 10, 6633
234, 78.3281, 10, 434924
239, 68.1875, 10, 223465
243, 93.5312, 10, 556124
243, 65.4219, 10, 732720
240, 78.4062, 10, 49025
235, 94.9844, 10, 380869
246, 87.9062, 10, 740921
234, 78.5312, 10, 131847
233, 82.0781, 10, 391806
243, 82.1406, 10, 648867
