tags_collected, collisions_in_seconds, time_in_minutes, random_seed
195, 39.0312, 10, 874688
198, 51.9844, 10, 650902
193, 45, 10, 251095
192, 54.5938, 10, 91980
191, 42.5312, 10, 804539
187, 40.0625, 10, 406951
189, 57.3281, 10, 112911
205, 53.5312, 10, 830369
191, 42.9062, 10, 704951
205, 45.7656, 10, 671750
202, 50.2031, 10, 460673
201, 44.5312, 10, 334098
193, 46.6562, 10, 358667
194, 59.625, 10, 606421
186, 31.6562, 10, 758840
199, 52.0938, 10, 964357
189, 58.4375, 10, 953840
185, 42.1094, 10, 711855
196, 52.8125, 10, 617960
195, 51.6875, 10, 382807
194, 48.7031, 10, 240364
199, 55.7812, 10, 54094
196, 45.9375, 10, 783461
208, 45.5312, 10, 667900
201, 51.6875, 10, 600230
193, 44.625, 10, 556193
199, 47.875, 10, 334087
190, 46.4688, 10, 369101
178, 49.2969, 10, 295581
191, 47.2031, 10, 184370
