tags_collected, collisions_in_seconds, time_in_minutes, random_seed
359, 107.344, 9.72292, 576016
359, 97.875, 9.82812, 898094
359, 87.0156, 9.66979, 715691
359, 104.516, 9.3026, 48389
359, 103.766, 9.52396, 717589
359, 109.328, 8.95885, 789717
359, 91.4062, 9.40781, 951237
359, 97.4219, 10.0026, 839621
359, 92.5156, 9.30312, 377073
359, 118.688, 9.23906, 870359
359, 105.219, 9.66042, 413679
360, 99.4688, 9.29583, 465782
359, 120.953, 10.1438, 971783
359, 94.125, 9.3849, 824552
359, 91.4219, 9.31823, 451998
359, 81.2812, 9.17969, 993860
359, 151.531, 9.86823, 202189
359, 107.766, 10.6031, 484238
359, 99.0156, 9.19167, 245927
359, 101.297, 9.37187, 498697
359, 99.9844, 9.7974, 936517
359, 110.875, 9.68333, 846055
359, 94.8281, 9.0099, 2066
359, 70.4219, 9.23594, 540506
359, 99.875, 9.36406, 602482
359, 97.2188, 9.63646, 944921
359, 114.234, 9.6474, 742374
359, 124.656, 9.82865, 338397
359, 95.9844, 9.18958, 351989
359, 106, 9.70937, 372874
