tags_collected, collisions_in_seconds, time_in_minutes, random_seed
359, 54.8906, 17.3911, 268148
359, 47.1094, 16.9781, 614330
359, 53.9219, 15.6062, 445582
359, 56.2812, 16.7448, 119936
359, 48.1719, 16.2229, 665940
359, 41.6406, 15.675, 298099
359, 49.375, 15.6302, 170235
359, 46.9375, 16.9443, 876227
359, 45.8125, 16.8458, 990131
359, 51.8906, 16.7599, 483328
359, 53.3594, 16.5896, 785521
359, 48.4844, 17.0479, 931463
359, 49.0625, 16.776, 334381
359, 39.5938, 16.0312, 321224
359, 51.875, 16.3026, 934153
359, 49.1875, 17.1781, 6486
359, 44.125, 16.9818, 892385
359, 43.3906, 17.0229, 100658
359, 47.2969, 16.4568, 788953
359, 56.4219, 17.5688, 96379
359, 45.9688, 16.7776, 749774
359, 57.9844, 16.1068, 879327
359, 50.7812, 17.3286, 871099
359, 53.9062, 16.3036, 651270
359, 50.4375, 16.2255, 97836
359, 38.5625, 16.5, 145124
359, 56.375, 16.7214, 429541
359, 52.7188, 16.4276, 437133
359, 52.875, 16.8344, 918171
359, 39.9688, 15.5859, 9993
