tags_collected, collisions_in_seconds, time_in_minutes, random_seed
359, 496.656, 10.5719, 21443
359, 470.625, 10.1505, 523044
359, 479.078, 10.2969, 446005
359, 489.281, 10.2906, 644157
359, 503.984, 10.2943, 681567
359, 487.391, 10.099, 662791
359, 440.141, 10.2172, 445113
359, 466.625, 9.97292, 495840
359, 491.281, 10.5823, 980635
359, 468.234, 10.2479, 626125
359, 464.141, 10.4083, 730567
359, 477.547, 10.4167, 133992
359, 531.953, 10.4932, 481342
359, 492.281, 10.2542, 893964
359, 451.109, 10.1755, 7516
359, 440.297, 10.1562, 345881
359, 496.547, 10.5401, 583314
359, 518.406, 10.863, 297388
359, 460.031, 10.575, 709824
359, 480.5, 10.1891, 323608
359, 477.844, 10.0984, 286989
359, 509.516, 10.3089, 156569
359, 495.516, 10.162, 340397
359, 436.234, 10.0969, 432559
359, 1019.77, 17.838, 534863
359, 487.359, 10.3391, 589740
359, 471.047, 10.2453, 773956
359, 453.078, 10.0682, 51780
359, 515.719, 10.3547, 816671
359, 494.234, 10.5479, 43509
