tags_collected, collisions_in_seconds, time_in_minutes, random_seed
472, 165.422, 10, 457036
474, 134.672, 10, 595682
466, 160.531, 10, 703215
474, 161.578, 10, 745172
475, 146.172, 10, 744759
473, 162.828, 10, 924028
470, 130.891, 10, 905841
466, 138.172, 10, 154463
470, 131.156, 10, 380585
476, 143.422, 10, 518686
450, 149.922, 10, 465084
458, 154.75, 10, 601301
466, 141.969, 10, 646102
471, 149.547, 10, 697732
453, 150.641, 10, 776639
457, 149.688, 10, 811047
462, 133.969, 10, 752276
466, 140.562, 10, 792281
452, 128.25, 10, 841343
458, 147.688, 10, 87146
454, 153.984, 10, 142541
478, 138.297, 10, 224974
468, 161.984, 10, 181272
455, 159.234, 10, 396803
475, 135.516, 10, 329156
459, 142.344, 10, 455769
472, 134.25, 10, 859727
477, 137.797, 10, 879478
478, 152.594, 10, 86603
476, 135.266, 10, 282370
