tags_collected, collisions_in_seconds, time_in_minutes, random_seed
365, 69.2031, 10, 250934
375, 67.2656, 10, 117614
379, 56.4531, 10, 903371
370, 67.625, 10, 506019
373, 68.5781, 10, 396404
354, 70.6562, 10, 392619
378, 67.7812, 10, 161677
364, 70.8125, 10, 7348
381, 62.2344, 10, 942836
367, 67.4375, 10, 726837
357, 57.9688, 10, 407692
361, 75.7344, 10, 113281
358, 68.125, 10, 787825
366, 77.1719, 10, 502430
366, 68.7188, 10, 60038
366, 60.625, 10, 814741
367, 57.4219, 10, 534201
362, 60.8281, 10, 254689
368, 58.6875, 10, 971801
361, 66.2031, 10, 756114
363, 89.6719, 10, 781312
368, 63.5312, 10, 581390
381, 55.6562, 10, 332980
351, 75.6875, 10, 29030
365, 65.375, 10, 769945
381, 65.0625, 10, 577222
360, 65.0312, 10, 208593
365, 68.2812, 10, 995464
356, 69.0469, 10, 666276
348, 67.2188, 10, 236399
