Forage: 38, 47, 42, 38, 38, 40, 30, 33, 27, 32
Forage: 44, 41, 45, 42, 41, 39, 35, 32, 26, 30
Forage: 40, 52, 44, 44, 43, 40, 36, 28, 29, 23
Forage: 38, 44, 52, 45, 38, 37, 36, 31, 27, 22
Forage: 42, 48, 49, 43, 39, 36, 34, 29, 28, 25
Forage: 39, 46, 45, 41, 34, 33, 33, 30, 28, 25
Forage: 42, 48, 42, 44, 45, 38, 34, 32, 30, 23
Forage: 40, 46, 42, 41, 47, 34, 36, 27, 28, 23
Forage: 43, 50, 43, 45, 36, 44, 36, 32, 28, 24
Forage: 43, 50, 41, 48, 41, 35, 33, 32, 22, 22
Forage: 41, 54, 49, 42, 31, 36, 30, 26, 25, 23
Forage: 38, 44, 49, 41, 43, 33, 36, 35, 20, 22
Forage: 36, 48, 47, 32, 44, 41, 36, 31, 24, 19
Forage: 40, 49, 38, 32, 44, 38, 34, 34, 31, 26
Forage: 45, 48, 41, 33, 41, 38, 30, 30, 31, 29
Forage: 40, 48, 45, 39, 43, 35, 32, 35, 24, 25
Forage: 36, 54, 42, 47, 36, 38, 34, 21, 28, 31
Forage: 40, 47, 47, 43, 40, 35, 35, 26, 24, 25
Forage: 41, 50, 44, 36, 39, 31, 32, 40, 29, 26
Forage: 40, 47, 46, 41, 37, 35, 32, 30, 31, 22
Forage: 37, 42, 48, 36, 36, 36, 40, 29, 27, 32
Forage: 38, 45, 45, 41, 46, 38, 35, 27, 30, 23
Forage: 41, 54, 45, 42, 36, 34, 35, 31, 34, 29
Forage: 41, 50, 44, 36, 39, 30, 32, 29, 26, 24
Forage: 41, 49, 46, 39, 38, 37, 33, 27, 32, 23
Forage: 46, 47, 47, 37, 46, 35, 37, 25, 28, 33
Forage: 35, 47, 50, 38, 34, 37, 29, 33, 27, 30
Forage: 45, 45, 47, 40, 33, 40, 35, 28, 27, 25
Forage: 39, 52, 44, 45, 41, 33, 33, 28, 25, 16
Forage: 39, 46, 42, 43, 36, 26, 31, 30, 31, 24
