6444.34, 15155.7
6269.97, 15330
6502.62, 15097.4
6544.56, 15055.4
6366.41, 15233.6
6515.03, 15085
6366.56, 15233.4
6725.5, 14874.5
6030.28, 15569.7
6055.88, 15544.1
6016.75, 15583.2
6314.22, 15285.8
6614.28, 14985.7
6332.19, 15267.8
6471.75, 15128.2
6326.28, 15273.7
6305.09, 15294.9
6371.72, 15228.3
6240.56, 15359.4
6233.41, 15366.6
6394.44, 15205.6
6559.84, 15040.2
6275.41, 15324.6
6534.28, 15065.7
6554.06, 15045.9
6358.56, 15241.4
6733.22, 14866.8
6443.5, 15156.5
6535.03, 15065
6101.03, 15499
