1092.28, 2507.72
1181.09, 2418.91
1088.34, 2511.66
1255.28, 2344.72
1024.22, 2575.78
1160.31, 2439.69
1134.59, 2465.41
1195.62, 2404.38
1159.97, 2440.03
1011.88, 2588.12
1211.38, 2388.62
961.438, 2638.56
1022.56, 2577.44
1089.38, 2510.62
1304.03, 2295.97
1027.53, 2572.47
1019.03, 2580.97
1055.47, 2544.53
1063.56, 2536.44
1012.47, 2587.53
1141.47, 2458.53
1077.5, 2522.5
1161.44, 2438.56
1108.19, 2491.81
1080.59, 2519.41
1195.03, 2404.97
1351.19, 2248.81
1211.78, 2388.22
1190.72, 2409.28
1098.91, 2501.09
