24900.2, 61499.8
22148.9, 60867.1
15310.3, 71089.7
24573.5, 61826.5
22716.3, 63683.7
23296.4, 63103.6
23401.8, 62998.2
21945.4, 64454.6
22006, 64394
21215.9, 65184.1
23759.7, 62640.3
17454.8, 68945.2
23504.7, 62895.3
22257, 64143
25155.9, 61244.1
23603.7, 62796.3
23197.5, 63202.5
19424.1, 66975.9
25633.3, 60766.7
28200.6, 58199.4
25543.8, 60856.2
17911.2, 68488.8
15848.2, 70551.8
22189.1, 64210.9
22824.6, 63575.4
21001.2, 65398.8
23875.1, 62524.9
19397.6, 67002.4
22369.8, 64030.2
23711.8, 62688.2
20976.8, 65423.2
19256.5, 67143.5
14640.9, 71759.1
23183.2, 63216.8
24697.1, 61702.9
25840.9, 60559.1
18680.1, 67719.9
22008.4, 64391.6
21197, 65203
23094.2, 63305.8
20820.4, 65579.6
22970.7, 63429.3
18523.3, 67876.7
25478.1, 60921.9
18018.4, 68381.6
23078.2, 63321.8
24601.9, 61798.1
22381.8, 64018.2
20518.5, 65881.5
19282, 67118
24277.7, 62122.3
22236.7, 64163.3
25671.7, 60728.3
15692.5, 70707.5
25008.6, 61391.4
24674.5, 61725.5
21816.5, 64583.5
20698, 65702
21347, 65053
23738.3, 62661.7
29282.2, 57117.8
22038.7, 64361.3
20595.9, 65804.1
18601.2, 67798.8
19490.2, 66909.8
18952.2, 67447.8
19489.3, 66910.7
20779.1, 65620.9
21143.9, 65256.1
23024.8, 63375.2
20013.9, 66386.1
23350.6, 63049.4
23322.9, 63077.1
24404.2, 61995.8
21778.8, 64621.2
26297.6, 60102.4
26736, 59664
22640.2, 63759.8
23057.4, 63342.6
25123.7, 61276.3
18127.7, 68272.3
21997.1, 64402.9
23150, 63250
24154.8, 62245.2
21343.1, 65056.9
22590.1, 63809.9
25371, 61029
23121.5, 63278.5
21627, 64773
22271, 64129
24793.3, 61606.7
20751.7, 65648.3
23768.2, 62631.8
23493.1, 62906.9
21616.5, 64783.5
25902.2, 60497.8
17763.3, 68636.7
17362.2, 69037.8
17625.2, 68774.8
22604.8, 63795.2
