tags_collected, collisions_in_seconds, time_in_minutes, random_seed
302, 69.5625, 10, 1242
303, 72.6719, 10, 533906
318, 65.8594, 10, 235916
313, 75.3281, 10, 700666
305, 60.7656, 10, 486341
305, 69.1719, 10, 243808
322, 63.9062, 10, 8631
301, 64.0156, 10, 651987
309, 68.0625, 10, 180444
303, 56.7656, 10, 709688
316, 56.3125, 10, 208291
317, 64.75, 10, 643032
306, 58.9219, 10, 101022
308, 71.9844, 10, 671620
299, 73.3906, 10, 87966
318, 61.7344, 10, 555295
305, 65.2344, 10, 91237
300, 74.1719, 10, 581802
305, 78.2031, 10, 119268
309, 63.0156, 10, 718135
303, 75.3438, 10, 328886
309, 66.3906, 10, 821800
318, 63.2031, 10, 456583
302, 66.3906, 10, 920981
321, 87.0156, 10, 434470
311, 67.3594, 10, 753301
312, 60.8438, 10, 356810
319, 55.0938, 10, 879529
315, 65.0781, 10, 317269
306, 72.7812, 10, 860368
