tags_collected, collisions_in_seconds, time_in_minutes, random_seed
241, 29.6094, 10, 871572
236, 33.25, 10, 996666
235, 30.0781, 10, 215629
239, 39.2969, 10, 397168
235, 39.7031, 10, 386303
241, 33.9844, 10, 278906
226, 31.0469, 10, 457463
226, 34.1406, 10, 390622
236, 28, 10, 255776
225, 41.4219, 10, 591996
234, 39.5312, 10, 662657
229, 33.6406, 10, 700120
226, 38.0469, 10, 18351
239, 35.4844, 10, 168584
253, 32.9219, 10, 160224
235, 35.375, 10, 56043
219, 29.5625, 10, 916957
231, 38.0938, 10, 849026
232, 34.2812, 10, 846059
251, 40.0625, 10, 547726
220, 31.8906, 10, 142353
223, 34.0938, 10, 758018
231, 36.2812, 10, 375650
229, 23.7656, 10, 144940
230, 32.6719, 10, 871274
231, 38.375, 10, 393356
232, 30.8125, 10, 898997
228, 35.5938, 10, 455959
235, 28.7188, 10, 104887
228, 37.875, 10, 979017
