tags_collected, collisions_in_seconds, time_in_minutes, random_seed
297, 53.2344, 10, 580982
285, 54.9844, 10, 720775
279, 56.4531, 10, 883675
286, 48.1406, 10, 159502
277, 71.5625, 10, 433983
275, 70.6562, 10, 937170
290, 55.9219, 10, 371209
287, 53.2812, 10, 726539
279, 51.2812, 10, 185944
286, 60.875, 10, 770380
279, 48.625, 10, 193562
292, 53.5781, 10, 731598
287, 47.6719, 10, 523565
291, 52.2656, 10, 432381
289, 62.6094, 10, 127362
285, 44.7969, 10, 742855
291, 53.2969, 10, 128205
282, 57.6719, 10, 594455
279, 52.3125, 10, 221936
289, 59.3125, 10, 727472
292, 49.8125, 10, 147693
287, 64.2656, 10, 492121
283, 57.4531, 10, 33891
278, 44.3125, 10, 132987
283, 55.9531, 10, 356134
280, 49.0781, 10, 352455
287, 49.0781, 10, 588224
284, 51.9375, 10, 710684
284, 62.125, 10, 599189
301, 42.4531, 10, 247658
