tags_collected, collisions_in_seconds, time_in_minutes, random_seed
332, 76.7812, 10, 420652
338, 80.5469, 10, 478078
340, 98.3281, 10, 883272
333, 84.125, 10, 104591
329, 77.1406, 10, 106176
329, 76.5156, 10, 942418
330, 98.8438, 10, 811122
340, 81.7969, 10, 31699
323, 77.8594, 10, 141193
335, 79.4844, 10, 594018
332, 68.375, 10, 869471
329, 93.1562, 10, 418305
344, 77.1406, 10, 732079
338, 90.2969, 10, 241545
335, 78.2812, 10, 268777
335, 78.1562, 10, 887397
338, 69.4531, 10, 393242
316, 81.5781, 10, 36260
322, 77.6094, 10, 485728
334, 80.7188, 10, 827622
332, 82.5781, 10, 3163
322, 74.125, 10, 545964
332, 84.7656, 10, 259273
327, 61.2812, 10, 720724
327, 92.7031, 10, 965207
331, 77.9531, 10, 794396
328, 65.8906, 10, 903635
336, 70.3906, 10, 434752
331, 75.6719, 10, 823770
323, 62.6562, 10, 56775
