tags_collected, collisions_in_seconds, time_in_minutes, random_seed
180, 11.9062, 10, 192735
167, 13.4219, 10, 454776
173, 21.8906, 10, 707954
171, 9.5, 10, 896985
168, 15.2812, 10, 50443
170, 22.3438, 10, 122760
170, 15.3125, 10, 215652
180, 14.0781, 10, 408582
166, 12.7969, 10, 542836
179, 15.1719, 10, 605992
163, 16.625, 10, 646778
163, 17.4844, 10, 872306
164, 11.5938, 10, 29219
176, 16.6719, 10, 261290
184, 12.7188, 10, 292593
169, 16.6094, 10, 244636
168, 20.1875, 10, 426635
168, 23.25, 10, 531048
171, 15.8281, 10, 779642
172, 13.2344, 10, 795611
170, 18.6406, 10, 842278
158, 16.5156, 10, 89910
168, 16.9219, 10, 311896
165, 19.2656, 10, 491132
170, 17.6719, 10, 772708
166, 19.6875, 10, 49274
162, 19.7656, 10, 343853
167, 23.4062, 10, 804693
167, 15.8906, 10, 118801
161, 16.1406, 10, 450457
