tags_collected, collisions_in_seconds, time_in_minutes, random_seed
92, 3.73438, 10, 582715
78, 2.375, 10, 263782
97, 1.1875, 10, 959777
89, 3.75, 10, 542464
96, 3.35938, 10, 163181
87, 4.14062, 10, 737237
102, 2.65625, 10, 335796
93, 1.57812, 10, 898750
89, 4.79688, 10, 659991
89, 4.15625, 10, 243832
82, 6.82812, 10, 841935
94, 1.90625, 10, 441828
96, 2.9375, 10, 30046
93, 4.76562, 10, 592799
87, 3.07812, 10, 196197
92, 3.34375, 10, 811962
92, 4.21875, 10, 372724
95, 3.76562, 10, 9077
90, 4.21875, 10, 745686
91, 6.45312, 10, 611684
94, 1.40625, 10, 283461
102, -1.42188, 10, 106079
100, 4.64062, 10, 927718
87, 7.3125, 10, 647669
92, 0.859375, 10, 352154
97, 1, 10, 3477
91, 4.51562, 10, 722130
94, -0.046875, 10, 394525
94, 0.953125, 10, 34132
89, 2.21875, 10, 595614
