tags_collected, collisions_in_seconds, time_in_minutes, random_seed
344, 67.8281, 10, 950109
337, 87.6562, 10, 930848
350, 76.8594, 10, 90641
329, 74.7812, 10, 160369
325, 88.7969, 10, 118699
324, 67.4375, 10, 15759
331, 81.0938, 10, 708042
347, 77.9219, 10, 846949
342, 76.5156, 10, 339460
359, 64.8281, 10, 465418
354, 95.0781, 10, 600339
339, 88.2031, 10, 984825
335, 76.5781, 10, 641599
352, 85.8281, 10, 772243
337, 79.3906, 10, 987722
340, 74.25, 10, 84059
340, 86.5156, 10, 219105
327, 82.25, 10, 612464
352, 80.1094, 10, 952278
319, 81.9688, 10, 1813
345, 77.4688, 10, 422823
343, 69.9062, 10, 678075
336, 77.9375, 10, 670716
342, 72.8125, 10, 651749
323, 83.2812, 10, 139418
332, 83.25, 10, 640496
327, 69.7969, 10, 147911
327, 75.625, 10, 727902
332, 90.625, 10, 419912
332, 92.5625, 10, 71066
