tags_collected, collisions_in_seconds, time_in_minutes, random_seed
346, 86.9375, 10, 432266
354, 72.1875, 10, 132748
362, 95.3125, 10, 650396
370, 82.5781, 10, 257810
383, 72.7812, 10, 989522
368, 99.0156, 10, 615021
367, 104.125, 10, 22276
347, 91.4219, 10, 500168
371, 83.7969, 10, 103117
338, 80.6875, 10, 759298
350, 76.4688, 10, 466629
327, 104.578, 10, 16248
362, 89.5781, 10, 458275
365, 101.859, 10, 46136
345, 97.1094, 10, 601013
355, 88.6406, 10, 144933
350, 95.3281, 10, 646787
378, 92.5312, 10, 284723
355, 116.297, 10, 590189
381, 83.9062, 10, 335867
368, 92.0312, 10, 786011
354, 103.406, 10, 644417
338, 96.3906, 10, 207961
351, 93.9062, 10, 258660
371, 96.2188, 10, 974396
356, 81.0469, 10, 450016
344, 92.5781, 10, 941843
351, 88.4844, 10, 619871
346, 79.4531, 10, 621869
376, 85.3594, 10, 458687
