Forage: 49, 56, 52, 45, 45, 33, 36, 22, 27, 19
Forage: 51, 59, 50, 52, 48, 32, 36, 26, 23, 21
Forage: 44, 61, 43, 45, 35, 44, 32, 40, 31, 23
Forage: 51, 53, 46, 47, 45, 44, 31, 33, 25, 28
Forage: 50, 54, 56, 43, 48, 36, 33, 37, 24, 23
Forage: 45, 64, 57, 43, 43, 38, 40, 24, 21, 28
Forage: 50, 53, 55, 44, 43, 41, 26, 38, 25, 22
Forage: 51, 49, 53, 48, 38, 41, 36, 31, 29, 28
Forage: 50, 57, 49, 42, 51, 37, 34, 38, 39, 25
Forage: 51, 56, 52, 47, 40, 38, 28, 37, 28, 29
Forage: 53, 53, 51, 45, 40, 36, 30, 29, 24, 21
Forage: 47, 58, 54, 44, 39, 30, 30, 25, 21, 16
Forage: 47, 58, 56, 49, 38, 35, 26, 23, 28, 18
Forage: 45, 54, 52, 49, 39, 38, 37, 27, 25, 18
Forage: 46, 57, 51, 44, 43, 44, 29, 30, 30, 21
Forage: 43, 56, 50, 52, 41, 36, 33, 40, 22, 20
Forage: 49, 60, 51, 44, 38, 40, 35, 31, 25, 24
Forage: 48, 60, 49, 49, 47, 39, 46, 26, 26, 19
Forage: 54, 64, 47, 43, 43, 34, 39, 31, 29, 26
Forage: 49, 58, 44, 43, 42, 35, 31, 31, 29, 26
Forage: 52, 56, 52, 43, 47, 40, 36, 29, 35, 20
Forage: 49, 60, 48, 41, 38, 37, 33, 30, 31, 32
Forage: 47, 55, 49, 42, 44, 36, 27, 22, 30, 28
Forage: 50, 52, 52, 40, 41, 33, 38, 26, 26, 23
Forage: 44, 62, 39, 46, 45, 36, 38, 32, 28, 25
Forage: 48, 54, 55, 52, 42, 49, 31, 29, 27, 23
Forage: 48, 62, 49, 42, 49, 35, 41, 30, 25, 27
Forage: 42, 59, 49, 41, 41, 36, 35, 37, 27, 28
Forage: 50, 60, 49, 42, 44, 39, 37, 29, 29, 24
Forage: 53, 57, 49, 49, 42, 33, 28, 29, 31, 27
