tags_collected, collisions_in_seconds, time_in_minutes, random_seed
384, 123.656, 10, 238349
398, 103.719, 10, 495701
398, 122.547, 10, 735568
403, 110.469, 10, 702400
404, 116.453, 10, 968845
403, 113.188, 10, 67147
397, 128.047, 10, 151582
404, 133, 10, 37663
422, 110.312, 10, 836013
406, 113.891, 10, 912293
382, 128.75, 10, 15835
364, 121.312, 10, 861672
378, 118.484, 10, 223600
384, 116.656, 10, 488264
395, 119.844, 10, 697869
393, 125.594, 10, 483041
397, 104.828, 10, 101294
409, 114.328, 10, 855308
410, 117.094, 10, 255593
388, 122.656, 10, 167780
410, 130.547, 10, 503232
399, 120.578, 10, 784347
380, 120.609, 10, 12174
381, 123.281, 10, 449222
395, 111.766, 10, 680736
410, 120.875, 10, 983481
408, 102.766, 10, 576400
395, 108.172, 10, 44971
403, 110.375, 10, 771136
398, 125.016, 10, 328774
